#T      BLOCK:  ACTUAL_TE:     TE_AVE:      ERROR:
            2.42              10        -0.39101       -0.390917      0.00026959
            2.42              11       -0.390818       -0.390908     0.000245232
            2.42              12        -0.39012       -0.390842     0.000233408
            2.42              13       -0.390188       -0.390792     0.000220813
            2.42              14        -0.39265       -0.390925     0.000241666
            2.42              15       -0.391404       -0.390956     0.000227658
            2.42              16       -0.391923       -0.391017     0.000221291
            2.42              17       -0.391394       -0.391039     0.000209381
            2.42              18       -0.391805       -0.391082     0.000202023
            2.42              19       -0.391983       -0.391129     0.000196885
            2.42              20       -0.393037       -0.391224     0.000208889
            2.44               1       -0.389068       -0.389068               0
            2.44               2       -0.387804       -0.388436     0.000447149
            2.44               3       -0.390445       -0.389106     0.000622758
            2.44               4       -0.389418       -0.389184     0.000471926
            2.44               5       -0.386925       -0.388732      0.00055292
            2.44               6       -0.387237       -0.388483     0.000513825
            2.44               7       -0.389543       -0.388634     0.000462203
            2.44               8       -0.388797       -0.388655     0.000404875
            2.44               9       -0.388984       -0.388691     0.000361534
            2.44              10       -0.387509       -0.388573      0.00034418
            2.44              11       -0.388821       -0.388596     0.000313627
            2.44              12       -0.388807       -0.388613     0.000287988
            2.44              13       -0.389357        -0.38867     0.000271453
            2.44              14       -0.388539       -0.388661     0.000252225
            2.44              15        -0.38817       -0.388628     0.000237526
            2.44              16       -0.390326       -0.388734     0.000245247
            2.44              17       -0.387509       -0.388662     0.000241186
            2.44              18        -0.38835       -0.388645     0.000228412
            2.44              19       -0.390116       -0.388722     0.000229139
            2.44              20       -0.387387       -0.388656     0.000227207
            2.46               1        -0.38789        -0.38789               0
            2.46               2       -0.385289       -0.386589     0.000919441
            2.46               3       -0.385009       -0.386063      0.00074878
            2.46               4       -0.384951       -0.385785     0.000610969
            2.46               5       -0.385897       -0.385807     0.000489184
            2.46               6       -0.384879       -0.385652     0.000431392
            2.46               7       -0.384456       -0.385482     0.000402189
            2.46               8       -0.386067       -0.385555     0.000358513
            2.46               9       -0.384862       -0.385478     0.000326828
            2.46              10       -0.384139       -0.385344     0.000320401
            2.46              11       -0.384013       -0.385223     0.000313301
            2.46              12       -0.385507       -0.385247     0.000288088
            2.46              13       -0.386204        -0.38532     0.000275172
            2.46              14       -0.388425       -0.385542      0.00033312
            2.46              15       -0.384726       -0.385488     0.000315324
            2.46              16       -0.385074       -0.385462     0.000296674
            2.46              17       -0.384794       -0.385423      0.00028181
            2.46              18       -0.384446       -0.385368     0.000271325
            2.46              19       -0.383825       -0.385287     0.000268929
            2.46              20       -0.386671       -0.385356     0.000264238
            2.48               1       -0.382709       -0.382709               0
            2.48               2       -0.382222       -0.382466     0.000172458
            2.48               3       -0.382627       -0.382519     0.000123083
            2.48               4       -0.383829       -0.382847     0.000298251
            2.48               5       -0.383228       -0.382923     0.000248158
            2.48               6        -0.38341       -0.383004     0.000219677
            2.48               7       -0.383932       -0.383137     0.000224768
            2.48               8       -0.384602        -0.38332     0.000260836
            2.48               9       -0.385076       -0.383515     0.000295977
            2.48              10       -0.380999       -0.383264     0.000357699
            2.48              11       -0.382891        -0.38323     0.000326776
            2.48              12       -0.381734       -0.383105     0.000322444
            2.48              13        -0.38319       -0.383112     0.000297707
            2.48              14       -0.382988       -0.383103     0.000276574
            2.48              15       -0.380545       -0.382932     0.000306211
            2.48              16       -0.383637       -0.382976     0.000290222
            2.48              17       -0.383458       -0.383005     0.000274532
            2.48              18        -0.38125       -0.382907     0.000276054
            2.48              19       -0.382751       -0.382899     0.000261647
            2.48              20       -0.383369       -0.382922     0.000249618
             2.5               1       -0.377867       -0.377867               0
             2.5               2       -0.381082       -0.379475      0.00113675
             2.5               3       -0.380889       -0.379946     0.000849949
             2.5               4       -0.379457       -0.379824     0.000646181
             2.5               5       -0.379153        -0.37969     0.000530685
             2.5               6       -0.379948       -0.379733     0.000443984
             2.5               7       -0.380519       -0.379845     0.000394499
             2.5               8       -0.378773       -0.379711     0.000367249
             2.5               9       -0.380138       -0.379758       0.0003295
             2.5              10       -0.380322       -0.379815     0.000301324
             2.5              11       -0.380398       -0.379868     0.000278551
             2.5              12       -0.381518       -0.380005     0.000287279
             2.5              13       -0.377635       -0.379823     0.000317802
             2.5              14       -0.379533       -0.379802     0.000295775
             2.5              15         -0.3788       -0.379735     0.000283497
             2.5              16       -0.380328       -0.379772      0.00026819
             2.5              17       -0.380162       -0.379795     0.000253394
             2.5              18       -0.378887       -0.379745     0.000244293
             2.5              19       -0.379523       -0.379733     0.000231715
             2.5              20       -0.379917       -0.379742     0.000220311
            2.52               1       -0.378145       -0.378145               0
            2.52               2       -0.380058       -0.379101     0.000676569
            2.52               3       -0.376732       -0.378312     0.000786959
            2.52               4       -0.376572       -0.377877     0.000700159
            2.52               5       -0.376475       -0.377596     0.000613723
            2.52               6       -0.378172       -0.377692     0.000518895
            2.52               7       -0.378994       -0.377878     0.000476904
            2.52               8       -0.376944       -0.377761     0.000431344
            2.52               9       -0.378023       -0.377791     0.000384393
            2.52              10       -0.376704       -0.377682     0.000360978
            2.52              11        -0.37787       -0.377699     0.000328565
            2.52              12       -0.377063       -0.377646     0.000305435
            2.52              13       -0.376527        -0.37756     0.000293822
            2.52              14       -0.377198       -0.377534     0.000273968
            2.52              15       -0.376332       -0.377454     0.000267168
            2.52              16       -0.378548       -0.377522     0.000259077
            2.52              17       -0.377918       -0.377546     0.000244883
            2.52              18       -0.378259       -0.377585     0.000234468
            2.52              19       -0.377177       -0.377564     0.000223108
            2.52              20       -0.376235       -0.377497     0.000221632
            2.54               1       -0.375725       -0.375725               0
            2.54               2        -0.37583       -0.375777      3.7138e-05
            2.54               3       -0.375088       -0.375547     0.000189359
            2.54               4       -0.373701       -0.375086     0.000424236
            2.54               5       -0.374349       -0.374938     0.000364099
            2.54               6       -0.374009       -0.374783      0.00033474
            2.54               7       -0.373662       -0.374623     0.000322965
            2.54               8       -0.376712       -0.374884     0.000373515
            2.54               9       -0.374009       -0.374787     0.000344443
            2.54              10       -0.376481       -0.374957     0.000349175
            2.54              11       -0.377216       -0.375162     0.000373002
            2.54              12       -0.372209       -0.374916     0.000415217
            2.54              13       -0.372556       -0.374734     0.000421095
            2.54              14       -0.373148       -0.374621     0.000405982
            2.54              15       -0.376292       -0.374732     0.000393902
            2.54              16       -0.374289       -0.374705     0.000370257
            2.54              17       -0.374191       -0.374675     0.000349707
            2.54              18       -0.375662       -0.374729     0.000334552
            2.54              19       -0.376271       -0.374811     0.000326634
            2.54              20       -0.373715       -0.374756     0.000314863
            2.56               1       -0.370764       -0.370764               0
            2.56               2       -0.370317        -0.37054     0.000158208
            2.56               3         -0.3731       -0.371394     0.000704625
            2.56               4       -0.370711       -0.371223     0.000548731
            2.56               5       -0.372734       -0.371525     0.000515496
            2.56               6       -0.372713       -0.371723     0.000466022
            2.56               7       -0.372635       -0.371853     0.000417262
            2.56               8       -0.371973       -0.371868      0.00036537
            2.56               9       -0.371645       -0.371843     0.000325615
            2.56              10       -0.371804        -0.37184     0.000293078
            2.56              11       -0.372043       -0.371858     0.000267019
            2.56              12       -0.372114       -0.371879     0.000245615
            2.56              13       -0.373301       -0.371989     0.000249886
            2.56              14       -0.375137       -0.372214     0.000317478
            2.56              15       -0.372188       -0.372212     0.000296318
            2.56              16        -0.37204       -0.372201     0.000277993
            2.56              17       -0.373315       -0.372267     0.000269254
            2.56              18       -0.371307       -0.372213     0.000259522
            2.56              19       -0.371846       -0.372194     0.000246583
            2.56              20       -0.372529       -0.372211     0.000234823
            2.58               1       -0.368584       -0.368584               0
            2.58               2         -0.3702       -0.369392     0.000571602
            2.58               3       -0.369417         -0.3694     0.000381128
            2.58               4       -0.370122       -0.369581     0.000325806
            2.58               5         -0.3698       -0.369625     0.000263571
            2.58               6       -0.369793       -0.369653     0.000221125
            2.58               7       -0.369598       -0.369645     0.000189675
            2.58               8       -0.370257       -0.369721     0.000180752
            2.58               9       -0.366127       -0.369322     0.000409408
            2.58              10       -0.369346       -0.369324     0.000368475
            2.58              11       -0.368339       -0.369235     0.000345692
            2.58              12        -0.36881       -0.369199     0.000318687
            2.58              13       -0.367896       -0.369099     0.000309546
            2.58              14       -0.370275       -0.369183      0.00029861
            2.58              15       -0.369523       -0.369206     0.000279563
            2.58              16       -0.367896       -0.369124     0.000273816
            2.58              17       -0.371955        -0.36929     0.000304177
            2.58              18       -0.368757       -0.369261     0.000288717
            2.58              19       -0.368991       -0.369247     0.000273869
            2.58              20       -0.369356       -0.369252     0.000260231
             2.6               1       -0.366386       -0.366386               0
             2.6               2       -0.364441       -0.365414     0.000687399
             2.6               3       -0.364092       -0.364973     0.000582593
             2.6               4        -0.36584        -0.36519     0.000475549
             2.6               5       -0.367499       -0.365652     0.000561557
             2.6               6       -0.366557       -0.365802     0.000487818
             2.6               7       -0.365697       -0.365787     0.000418362
             2.6               8       -0.365968        -0.36581     0.000366677
             2.6               9       -0.366332       -0.365868     0.000330494
             2.6              10       -0.366097       -0.365891     0.000298235
             2.6              11       -0.368276       -0.366108     0.000340975
             2.6              12       -0.366521       -0.366142     0.000314296
             2.6              13       -0.367153        -0.36622     0.000299577
             2.6              14       -0.367966       -0.366345     0.000303032
             2.6              15       -0.367249       -0.366405     0.000288765
             2.6              16       -0.365783       -0.366366     0.000273323
             2.6              17        -0.36691       -0.366398     0.000259112
             2.6              18       -0.368515       -0.366516     0.000270102
             2.6              19       -0.364441       -0.366407     0.000277072
             2.6              20       -0.365094       -0.366341     0.000270876
            2.62               1       -0.364616       -0.364616               0
            2.62               2       -0.366719       -0.365668     0.000743655
            2.62               3       -0.363489       -0.364941     0.000772926
            2.62               4       -0.364555       -0.364845     0.000585701
            2.62               5       -0.365097       -0.364895     0.000470727
            2.62               6       -0.361924         -0.3644     0.000598533
            2.62               7       -0.366418       -0.364688     0.000578292
            2.62               8       -0.364817       -0.364704      0.00050623
            2.62               9       -0.363026       -0.364518     0.000483115
            2.62              10       -0.364002       -0.364466     0.000437547
            2.62              11       -0.364203       -0.364442     0.000398424
            2.62              12       -0.366583       -0.364621     0.000403181
            2.62              13       -0.366561        -0.36477     0.000398847
            2.62              14       -0.363816       -0.364702      0.00037614
            2.62              15       -0.365657       -0.364765     0.000356412
            2.62              16       -0.363424       -0.364682     0.000343853
            2.62              17       -0.363044       -0.364585     0.000336854
            2.62              18       -0.363683       -0.364535      0.00032185
            2.62              19       -0.365743       -0.364599     0.000311125
            2.62              20       -0.364185       -0.364578     0.000296255
            2.64               1       -0.360715       -0.360715               0
            2.64               2       -0.361759       -0.361237     0.000368986
            2.64               3       -0.361325       -0.361266     0.000247167
            2.64               4       -0.360762        -0.36114     0.000215147
            2.64               5       -0.360968       -0.361106      0.00017486
            2.64               6       -0.361618       -0.361191     0.000165237
            2.64               7       -0.362326       -0.361353     0.000206339
            2.64               8       -0.361997       -0.361434     0.000195613
            2.64               9       -0.361827       -0.361477       0.0001787
            2.64              10       -0.360679       -0.361398     0.000177777
            2.64              11       -0.363142       -0.361556     0.000221308
            2.64              12       -0.361365        -0.36154     0.000203437
            2.64              13       -0.361484       -0.361536     0.000187834
            2.64              14       -0.361156       -0.361509     0.000176371
            2.64              15       -0.361629       -0.361517     0.000164794
            2.64              16       -0.362712       -0.361591      0.00017059
            2.64              17       -0.361109       -0.361563     0.000162902
            2.64              18       -0.361672       -0.361569     0.000153964
            2.64              19       -0.361047       -0.361542      0.00014829
            2.64              20       -0.361044       -0.361517     0.000142951
            2.66               1       -0.357504       -0.357504               0
            2.66               2       -0.360349       -0.358926      0.00100575
            2.66               3       -0.359738       -0.359197      0.00070598
            2.66               4       -0.360378       -0.359492     0.000587967
            2.66               5       -0.359946       -0.359583      0.00047731
            2.66               6       -0.360937       -0.359809     0.000447968
            2.66               7       -0.357955       -0.359544     0.000455596
            2.66               8       -0.358245       -0.359381     0.000426583
            2.66               9         -0.3585       -0.359283     0.000390278
            2.66              10       -0.358129       -0.359168      0.00036793
            2.66              11       -0.359088       -0.359161     0.000334553
            2.66              12       -0.360443       -0.359268     0.000323294
            2.66              13       -0.358271       -0.359191     0.000307387
            2.66              14       -0.360581        -0.35929     0.000301046
            2.66              15       -0.357243       -0.359154      0.00031039
            2.66              16       -0.360767       -0.359255     0.000306923
            2.66              17       -0.360214       -0.359311     0.000294015
            2.66              18       -0.358198       -0.359249     0.000284109
            2.66              19       -0.357639       -0.359164     0.000281519
            2.66              20       -0.357795       -0.359096     0.000275647
            2.68               1       -0.355278       -0.355278               0
            2.68               2       -0.356586       -0.355932     0.000462617
            2.68               3       -0.358213       -0.356692     0.000693124
            2.68               4       -0.357485       -0.356891      0.00054747
            2.68               5       -0.356477       -0.356808     0.000444191
            2.68               6       -0.355969       -0.356668      0.00039156
            2.68               7       -0.359499       -0.357072     0.000502869
            2.68               8       -0.355793       -0.356912     0.000464739
            2.68               9       -0.357493       -0.356977     0.000417549
            2.68              10       -0.356466       -0.356926     0.000378912
            2.68              11       -0.355881       -0.356831     0.000356174
            2.68              12       -0.358611       -0.356979     0.000356053
            2.68              13       -0.356729        -0.35696     0.000329185
            2.68              14       -0.356404        -0.35692     0.000308062
            2.68              15       -0.358436       -0.357021      0.00030364
            2.68              16       -0.357708       -0.357064     0.000287684
            2.68              17       -0.356491        -0.35703     0.000272728
            2.68              18        -0.35788       -0.357078      0.00026163
            2.68              19       -0.358768       -0.357167     0.000262555
            2.68              20       -0.357182       -0.357167     0.000249429
             2.7               1       -0.352786       -0.352786               0
             2.7               2       -0.355283       -0.354034     0.000882665
             2.7               3       -0.355728       -0.354599     0.000747411
             2.7               4        -0.35632       -0.355029     0.000673068
             2.7               5       -0.355084        -0.35504     0.000538545
             2.7               6       -0.354014       -0.354869     0.000475152
             2.7               7       -0.353426       -0.354663     0.000449781
             2.7               8       -0.354713       -0.354669     0.000393602
             2.7               9       -0.355136       -0.354721     0.000353265
             2.7              10       -0.354577       -0.354706     0.000318232
             2.7              11       -0.353301       -0.354579     0.000313912
             2.7              12       -0.353981       -0.354529     0.000291676
             2.7              13       -0.354735       -0.354545     0.000269669
             2.7              14       -0.354433       -0.354537     0.000250525
             2.7              15       -0.353555       -0.354471      0.00024223
             2.7              16       -0.353805        -0.35443     0.000230647
             2.7              17        -0.35279       -0.354333     0.000236392
             2.7              18       -0.357154        -0.35449     0.000270262
             2.7              19        -0.35397       -0.354463     0.000257419
             2.7              20       -0.353558       -0.354417     0.000248487
            2.72               1       -0.352888       -0.352888               0
            2.72               2       -0.352355       -0.352621       0.0001883
            2.72               3       -0.350861       -0.352035     0.000495324
            2.72               4         -0.3522       -0.352076     0.000373211
            2.72               5        -0.35311       -0.352283     0.000351197
            2.72               6       -0.351416       -0.352138     0.000321015
            2.72               7       -0.353302       -0.352304     0.000315284
            2.72               8       -0.352104       -0.352279      0.00027687
            2.72               9       -0.350831       -0.352118     0.000289098
            2.72              10       -0.351475       -0.352054     0.000267255
            2.72              11       -0.352954       -0.352136     0.000255182
            2.72              12       -0.352658       -0.352179     0.000237603
            2.72              13       -0.349855       -0.352001     0.000278599
            2.72              14       -0.351782       -0.351985     0.000259137
            2.72              15       -0.351948       -0.351982     0.000241873
            2.72              16       -0.352655       -0.352025     0.000230375
            2.72              17       -0.352607       -0.352059     0.000219354
            2.72              18        -0.35288       -0.352104     0.000211862
            2.72              19       -0.353923         -0.3522     0.000221285
            2.72              20       -0.353306       -0.352255     0.000217014
            2.74               1       -0.350495       -0.350495               0
            2.74               2       -0.350964       -0.350729     0.000165728
            2.74               3       -0.349453       -0.350304     0.000364446
            2.74               4       -0.350082       -0.350248     0.000277527
            2.74               5       -0.349754        -0.35015     0.000238953
            2.74               6       -0.349275       -0.350004      0.00023953
            2.74               7       -0.350033       -0.350008     0.000205349
            2.74               8       -0.350019       -0.350009     0.000179685
            2.74               9       -0.350435       -0.350057     0.000165836
            2.74              10       -0.350588        -0.35011     0.000157529
            2.74              11       -0.351287       -0.350217     0.000175855
            2.74              12       -0.350067       -0.350204     0.000161643
            2.74              13       -0.350201       -0.350204     0.000149209
            2.74              14       -0.348936       -0.350113      0.00016375
            2.74              15        -0.35144       -0.350202     0.000175084
            2.74              16       -0.350242       -0.350204     0.000164159
            2.74              17        -0.35016       -0.350202     0.000154524
            2.74              18       -0.348605       -0.350113     0.000169503
            2.74              19       -0.348713       -0.350039     0.000175875
            2.74              20       -0.349167       -0.349996     0.000172409
            2.76               1       -0.348722       -0.348722               0
            2.76               2       -0.346679         -0.3477     0.000722354
            2.76               3       -0.346304       -0.347235     0.000613365
            2.76               4       -0.349246       -0.347737      0.00063335
            2.76               5       -0.346929       -0.347576     0.000526907
            2.76               6       -0.347999       -0.347646     0.000443793
            2.76               7       -0.346701       -0.347511     0.000400421
            2.76               8       -0.347547       -0.347516     0.000350393
            2.76               9        -0.34407       -0.347133     0.000476738
            2.76              10       -0.347303        -0.34715     0.000429369
            2.76              11       -0.348617       -0.347283     0.000410521
            2.76              12       -0.346364       -0.347207     0.000383391
            2.76              13       -0.346761       -0.347172      0.00035543
            2.76              14       -0.346708       -0.347139     0.000331584
            2.76              15       -0.348149       -0.347207     0.000316238
            2.76              16       -0.347101         -0.3472     0.000296542
            2.76              17       -0.347517       -0.347219     0.000279683
            2.76              18       -0.346297       -0.347167     0.000268793
            2.76              19       -0.347715       -0.347196     0.000256186
            2.76              20       -0.347883       -0.347231      0.00024567
            2.78               1        -0.34461        -0.34461               0
            2.78               2       -0.345743       -0.345177     0.000400525
            2.78               3       -0.345145       -0.345166     0.000267159
            2.78               4       -0.346466       -0.345491     0.000345444
            2.78               5       -0.345984        -0.34559     0.000290088
            2.78               6       -0.346571       -0.345753     0.000284148
            2.78               7       -0.344087       -0.345515     0.000328441
            2.78               8       -0.344234       -0.345355      0.00032409
            2.78               9       -0.344257       -0.345233     0.000310214
            2.78              10        -0.34732       -0.345442     0.000342278
            2.78              11       -0.344689       -0.345373     0.000317922
            2.78              12       -0.344388       -0.345291      0.00030184
            2.78              13       -0.346391       -0.345376     0.000290225
            2.78              14       -0.344373       -0.345304      0.00027819
            2.78              15       -0.346771       -0.345402     0.000276289
            2.78              16       -0.344889        -0.34537     0.000260876
            2.78              17       -0.346839       -0.345456     0.000259438
            2.78              18       -0.346707       -0.345526     0.000254155
            2.78              19       -0.344942       -0.345495     0.000242631
            2.78              20        -0.34472       -0.345456     0.000233578
             2.8               1       -0.341391       -0.341391               0
             2.8               2       -0.343272       -0.342332      0.00066515
             2.8               3       -0.341948       -0.342204     0.000455596
             2.8               4       -0.342122       -0.342183     0.000342158
             2.8               5       -0.344033       -0.342553     0.000429486
             2.8               6       -0.342924       -0.342615     0.000362328
             2.8               7       -0.344442       -0.342876     0.000393504
             2.8               8       -0.343254       -0.342923     0.000347133
             2.8               9       -0.343413       -0.342978     0.000312791
             2.8              10       -0.341425       -0.342822     0.000317709
             2.8              11       -0.342992       -0.342838     0.000289202
             2.8              12       -0.341213       -0.342702     0.000295094
             2.8              13       -0.343783       -0.342786     0.000283869
             2.8              14       -0.345373        -0.34297     0.000318129
             2.8              15       -0.343254       -0.342989      0.00029748
             2.8              16       -0.342133       -0.342936      0.00028366
             2.8              17       -0.344787       -0.343045     0.000287108
             2.8              18       -0.341406       -0.342954     0.000285221
             2.8              19       -0.343931       -0.343005      0.00027481
             2.8              20       -0.344287       -0.343069     0.000268439
            2.82               1       -0.339884       -0.339884               0
            2.82               2       -0.340268       -0.340076     0.000135943
            2.82               3       -0.342419       -0.340857     0.000644146
            2.82               4       -0.337958       -0.340132     0.000792161
            2.82               5       -0.340798       -0.340265     0.000644806
            2.82               6       -0.340664       -0.340332     0.000540756
            2.82               7       -0.341468       -0.340494     0.000487239
            2.82               8       -0.339458       -0.340365     0.000443228
            2.82               9       -0.339926       -0.340316     0.000396653
            2.82              10        -0.34012       -0.340296     0.000357471
            2.82              11        -0.34194       -0.340446     0.000354825
            2.82              12       -0.342541        -0.34062     0.000365713
            2.82              13       -0.340878        -0.34064     0.000338117
            2.82              14       -0.341247       -0.340683     0.000316731
            2.82              15       -0.341144       -0.340714     0.000297101
            2.82              16       -0.339541       -0.340641     0.000287432
            2.82              17       -0.341049       -0.340665     0.000271525
            2.82              18       -0.339438       -0.340597     0.000264849
            2.82              19       -0.341163       -0.340626     0.000252582
            2.82              20       -0.341803       -0.340685     0.000246704
            2.84               1       -0.339119       -0.339119               0
            2.84               2        -0.33892        -0.33902     7.03858e-05
            2.84               3       -0.336505       -0.338181     0.000686188
            2.84               4        -0.33745       -0.337999     0.000538442
            2.84               5       -0.340475       -0.338494      0.00061785
            2.84               6       -0.336516       -0.338164     0.000596359
            2.84               7       -0.339051       -0.338291     0.000524433
            2.84               8       -0.338553       -0.338324     0.000459901
            2.84               9        -0.33858       -0.338352     0.000409679
            2.84              10         -0.3374       -0.338257     0.000379602
            2.84              11       -0.337033       -0.338146     0.000361033
            2.84              12       -0.337297       -0.338075       0.0003378
            2.84              13       -0.338373       -0.338098     0.000312592
            2.84              14       -0.336229       -0.337964     0.000317491
            2.84              15       -0.337355       -0.337924     0.000298917
            2.84              16       -0.334694       -0.337722     0.000341668
            2.84              17       -0.339169       -0.337807     0.000332009
            2.84              18       -0.337596       -0.337795     0.000313771
            2.84              19       -0.337734       -0.337792     0.000297274
            2.84              20       -0.337048       -0.337755     0.000284726
            2.86               1       -0.336338       -0.336338               0
            2.86               2       -0.336103        -0.33622     8.30329e-05
            2.86               3       -0.337223       -0.336555     0.000278521
            2.86               4       -0.336877       -0.336635     0.000220225
            2.86               5       -0.337038       -0.336716     0.000190379
            2.86               6       -0.335868       -0.336574     0.000204467
            2.86               7       -0.338413       -0.336837     0.000299725
            2.86               8       -0.336703        -0.33682     0.000262725
            2.86               9        -0.33581       -0.336708      0.00025639
            2.86              10       -0.336249       -0.336662     0.000234823
            2.86              11       -0.335167       -0.336526     0.000249727
            2.86              12       -0.337165        -0.33658     0.000234527
            2.86              13       -0.336434       -0.336568     0.000216754
            2.86              14       -0.336357       -0.336553     0.000201797
            2.86              15       -0.335079       -0.336455     0.000210933
            2.86              16       -0.334351       -0.336323     0.000235192
            2.86              17       -0.337916       -0.336417     0.000239291
            2.86              18       -0.336599       -0.336427     0.000226211
            2.86              19       -0.337581       -0.336488     0.000222309
            2.86              20       -0.334447       -0.336386     0.000233439
            2.88               1       -0.334536       -0.334536               0
            2.88               2       -0.331013       -0.332775      0.00124564
            2.88               3       -0.332693       -0.332747     0.000830722
            2.88               4       -0.331733       -0.332494     0.000660616
            2.88               5        -0.33286       -0.332567      0.00053253
            2.88               6       -0.333197       -0.332672     0.000453993
            2.88               7       -0.330986       -0.332431     0.000448507
            2.88               8       -0.332836       -0.332482     0.000395296
            2.88               9       -0.335942       -0.332866     0.000504802
            2.88              10       -0.333499       -0.332929     0.000458266
            2.88              11       -0.333622       -0.332992     0.000420914
            2.88              12       -0.332581       -0.332958     0.000387231
            2.88              13       -0.335423       -0.333148     0.000401179
            2.88              14       -0.333022       -0.333139     0.000372624
            2.88              15       -0.334571       -0.333234     0.000359808
            2.88              16       -0.333104       -0.333226     0.000337412
            2.88              17       -0.333197       -0.333224     0.000317569
            2.88              18       -0.331826       -0.333147     0.000309282
            2.88              19       -0.332701       -0.333123     0.000293892
            2.88              20       -0.333971       -0.333166     0.000282238
             2.9               1       -0.332588       -0.332588               0
             2.9               2         -0.3313       -0.331944     0.000455599
             2.9               3       -0.330031       -0.331306     0.000602882
             2.9               4       -0.330568       -0.331122     0.000479591
             2.9               5       -0.332172       -0.331332     0.000427196
             2.9               6       -0.330615       -0.331212     0.000372341
             2.9               7       -0.333336       -0.331516     0.000425148
             2.9               8       -0.331732       -0.331543     0.000372863
             2.9               9       -0.333464       -0.331756     0.000387784
             2.9              10       -0.330253       -0.331606     0.000377032
             2.9              11        -0.33151       -0.331597     0.000342856
             2.9              12       -0.331919       -0.331624     0.000315332
             2.9              13         -0.3326       -0.331699     0.000299883
             2.9              14       -0.332316       -0.331743     0.000281682
             2.9              15       -0.332604         -0.3318     0.000268687
             2.9              16       -0.330288       -0.331706     0.000268016
             2.9              17       -0.331783        -0.33171     0.000252288
             2.9              18       -0.331892        -0.33172     0.000238473
             2.9              19       -0.331288       -0.331698     0.000227004
             2.9              20       -0.331895       -0.331708     0.000215869
            2.92               1       -0.328673       -0.328673               0
            2.92               2       -0.329839       -0.329256     0.000412424
            2.92               3       -0.329686       -0.329399     0.000298883
            2.92               4       -0.332043        -0.33006     0.000614681
            2.92               5       -0.329013       -0.329851     0.000526213
            2.92               6       -0.329906        -0.32986      0.00043859
            2.92               7       -0.329373        -0.32979     0.000381406
            2.92               8       -0.329538       -0.329759     0.000335036
            2.92               9       -0.329639       -0.329746     0.000298072
            2.92              10       -0.329663       -0.329737      0.00026838
            2.92              11        -0.32962       -0.329727     0.000244194
            2.92              12       -0.329635       -0.329719     0.000223962
            2.92              13         -0.3278       -0.329571     0.000250722
            2.92              14       -0.328426        -0.32949       0.0002458
            2.92              15       -0.326371       -0.329282     0.000304921
            2.92              16       -0.332176       -0.329462     0.000335256
            2.92              17        -0.33034       -0.329514     0.000319485
            2.92              18       -0.331068         -0.3296     0.000313184
            2.92              19       -0.328524       -0.329544     0.000301784
            2.92              20       -0.328328       -0.329483     0.000292753
            2.94               1       -0.327055       -0.327055               0
            2.94               2       -0.327225        -0.32714     5.98388e-05
            2.94               3        -0.32837        -0.32755     0.000337135
            2.94               4       -0.325902       -0.327138     0.000437292
            2.94               5       -0.328488       -0.327408     0.000425099
            2.94               6       -0.328657       -0.327616     0.000402021
            2.94               7       -0.328071       -0.327681     0.000349796
            2.94               8       -0.326426       -0.327524     0.000339461
            2.94               9       -0.327902       -0.327566     0.000304322
            2.94              10       -0.327268       -0.327536     0.000275347
            2.94              11       -0.328512       -0.327625     0.000264207
            2.94              12       -0.327811       -0.327641     0.000242644
            2.94              13       -0.327768        -0.32765     0.000224177
            2.94              14       -0.325827        -0.32752     0.000243057
            2.94              15       -0.328807       -0.327606     0.000241518
            2.94              16       -0.328476        -0.32766     0.000232469
            2.94              17        -0.32946       -0.327766     0.000241708
            2.94              18       -0.326725       -0.327708     0.000235102
            2.94              19       -0.327575       -0.327701     0.000222833
            2.94              20       -0.327571       -0.327695     0.000211787
            2.96               1       -0.325257       -0.325257               0
            2.96               2        -0.32481       -0.325034     0.000158106
            2.96               3       -0.326041        -0.32537     0.000293685
            2.96               4       -0.326742       -0.325713     0.000369787
            2.96               5       -0.325717       -0.325713      0.00029583
            2.96               6       -0.325111       -0.325613     0.000263007
            2.96               7       -0.326223         -0.3257     0.000239441
            2.96               8       -0.325772       -0.325709     0.000209679
            2.96               9       -0.326029       -0.325745     0.000189373
            2.96              10       -0.324395        -0.32561     0.000213188
            2.96              11       -0.325364       -0.325587     0.000194971
            2.96              12       -0.326322       -0.325649      0.00018809
            2.96              13       -0.325546       -0.325641     0.000173785
            2.96              14       -0.325443       -0.325627     0.000161942
            2.96              15       -0.325119       -0.325593     0.000154643
            2.96              16       -0.324866       -0.325547     0.000151508
            2.96              17       -0.324561       -0.325489     0.000153304
            2.96              18       -0.323702        -0.32539     0.000173992
            2.96              19       -0.324545       -0.325346     0.000170423
            2.96              20       -0.325578       -0.325357     0.000162298
            2.98               1       -0.324514       -0.324514               0
            2.98               2       -0.321892       -0.323203     0.000927007
            2.98               3       -0.323742       -0.323383     0.000635184
            2.98               4       -0.324609       -0.323689     0.000545427
            2.98               5       -0.325357       -0.324023     0.000528615
