#T      BLOCK:  ACTUAL_CV:     CV_AVE:      ERROR:
            2.44               5        0.144286        0.143917     0.000523846
            2.44               6        0.142012        0.143599     0.000523998
            2.44               7        0.143473        0.143581     0.000449453
            2.44               8        0.142409        0.143435     0.000416484
            2.44               9        0.143789        0.143474      0.00037206
            2.44              10         0.14136        0.143263     0.000390298
            2.44              11        0.142541        0.143197     0.000360287
            2.44              12         0.14041        0.142965     0.000398159
            2.44              13        0.142689        0.142944     0.000368095
            2.44              14        0.141465        0.142838     0.000356623
            2.44              15        0.144239        0.142931     0.000344869
            2.44              16        0.143942        0.142995     0.000329045
            2.44              17         0.14341        0.143019     0.000310597
            2.44              18        0.144062        0.143077     0.000298698
            2.44              19        0.143108        0.143079     0.000282982
            2.44              20        0.145031        0.143176     0.000285177
            2.46               1        0.140084        0.140084               0
            2.46               2        0.141668        0.140876     0.000560224
            2.46               3        0.139338        0.140363     0.000560919
            2.46               4        0.141907        0.140749     0.000537321
            2.46               5        0.141287        0.140857     0.000440471
            2.46               6        0.142066        0.141058      0.00041061
            2.46               7        0.138797        0.140735     0.000461882
            2.46               8        0.140366        0.140689     0.000406447
            2.46               9         0.13727        0.140309     0.000508751
            2.46              10        0.140499        0.140328     0.000458229
            2.46              11        0.139179        0.140224     0.000428306
            2.46              12        0.138104        0.140047     0.000427474
            2.46              13        0.140196        0.140059     0.000394745
            2.46              14        0.140802        0.140112     0.000370105
            2.46              15        0.140096        0.140111     0.000345433
            2.46              16        0.142209        0.140242     0.000347841
            2.46              17        0.140415        0.140252     0.000327529
            2.46              18        0.142082        0.140354     0.000324732
            2.46              19        0.141396        0.140408     0.000312241
            2.46              20        0.141007        0.140438     0.000298061
            2.48               1        0.138008        0.138008               0
            2.48               2        0.138261        0.138135     8.91993e-05
            2.48               3        0.138726        0.138332     0.000171524
            2.48               4        0.136403        0.137849     0.000437008
            2.48               5        0.136951         0.13767     0.000384788
            2.48               6        0.137682        0.137672     0.000320662
            2.48               7          0.1385         0.13779     0.000295895
            2.48               8        0.139226         0.13797     0.000308591
            2.48               9        0.137963        0.137969     0.000274304
            2.48              10        0.139737        0.138146     0.000298468
            2.48              11        0.137952        0.138128     0.000271855
            2.48              12        0.138513         0.13816     0.000251084
            2.48              13        0.137249         0.13809     0.000241349
            2.48              14        0.137928        0.138078     0.000224387
            2.48              15        0.137286        0.138026     0.000215553
            2.48              16        0.138851        0.138077      0.00020816
            2.48              17        0.139136         0.13814     0.000205021
            2.48              18        0.139366        0.138208     0.000204646
            2.48              19        0.138712        0.138234     0.000195589
            2.48              20        0.138449        0.138245     0.000186103
             2.5               1        0.138614        0.138614               0
             2.5               2        0.137845         0.13823     0.000271933
             2.5               3         0.13644        0.137633     0.000519848
             2.5               4        0.138376        0.137819      0.00042178
             2.5               5        0.136483        0.137552     0.000413465
             2.5               6        0.138078        0.137639     0.000353718
             2.5               7        0.138568        0.137772     0.000327116
             2.5               8        0.136596        0.137625     0.000317571
             2.5               9        0.136783        0.137531     0.000295741
             2.5              10        0.138054        0.137584     0.000270736
             2.5              11        0.135993        0.137439     0.000282115
             2.5              12        0.139254         0.13759     0.000296397
             2.5              13        0.137162        0.137557     0.000275424
             2.5              14        0.138851         0.13765     0.000270803
             2.5              15        0.136548        0.137576     0.000262517
             2.5              16        0.138018        0.137604     0.000247558
             2.5              17        0.136623        0.137546     0.000239624
             2.5              18        0.136121        0.137467     0.000239028
             2.5              19        0.137114        0.137449     0.000227169
             2.5              20         0.13803        0.137478     0.000217665
            2.52               1        0.133613        0.133613               0
            2.52               2        0.136326         0.13497     0.000959489
            2.52               3        0.135313        0.135084     0.000646443
            2.52               4        0.134461        0.134928     0.000503222
            2.52               5        0.134595        0.134862     0.000406971
            2.52               6        0.136163        0.135079     0.000392724
            2.52               7        0.133973        0.134921     0.000367011
            2.52               8        0.136227        0.135084     0.000355611
            2.52               9        0.135399        0.135119     0.000317821
            2.52              10        0.135941        0.135201     0.000296472
            2.52              11        0.134267        0.135116     0.000281422
            2.52              12        0.135507        0.135149     0.000259847
            2.52              13        0.134465        0.135096      0.00024512
            2.52              14        0.135053        0.135093     0.000227631
            2.52              15        0.135193          0.1351     0.000212553
            2.52              16        0.136313        0.135176     0.000212374
            2.52              17        0.134062         0.13511     0.000209736
            2.52              18        0.135027        0.135106     0.000198135
            2.52              19        0.134333        0.135065     0.000191829
            2.52              20        0.133128        0.134968     0.000205238
            2.54               1         0.13334         0.13334               0
            2.54               2        0.130775        0.132057     0.000906949
            2.54               3        0.129496        0.131203     0.000922875
            2.54               4        0.132498        0.131527     0.000746723
            2.54               5        0.131152        0.131452     0.000601133
            2.54               6        0.134391        0.131942     0.000671454
            2.54               7        0.132799        0.132064     0.000586599
            2.54               8        0.134266         0.13234     0.000574223
            2.54               9        0.132509        0.132358     0.000510728
            2.54              10        0.134254        0.132548     0.000493588
            2.54              11        0.133531        0.132637     0.000456737
            2.54              12          0.1319        0.132576     0.000422787
            2.54              13        0.132657        0.132582     0.000390312
            2.54              14        0.134196        0.132697     0.000379076
            2.54              15        0.133867        0.132775     0.000361731
            2.54              16        0.134309        0.132871     0.000351597
            2.54              17        0.132273        0.132836     0.000332673
            2.54              18        0.134153        0.132909     0.000322142
            2.54              19        0.134034        0.132968     0.000310578
            2.54              20        0.132902        0.132965     0.000295067
            2.56               1        0.132119        0.132119               0
            2.56               2        0.131363        0.131741      0.00026732
            2.56               3        0.134705        0.132729     0.000826086
            2.56               4        0.130703        0.132222     0.000759194
            2.56               5        0.130997        0.131977     0.000645707
            2.56               6        0.129591         0.13158     0.000649132
            2.56               7        0.130839        0.131474     0.000564949
            2.56               8        0.129561        0.131235     0.000542558
            2.56               9        0.131422        0.131256     0.000482673
            2.56              10        0.133797         0.13151     0.000496845
            2.56              11        0.132245        0.131577     0.000456157
            2.56              12         0.13167        0.131584     0.000418211
            2.56              13        0.131284        0.131561     0.000386678
            2.56              14        0.133772        0.131719     0.000389962
            2.56              15        0.132928          0.1318     0.000372203
            2.56              16        0.132037        0.131815     0.000349234
            2.56              17        0.131659        0.131805     0.000328812
            2.56              18        0.132859        0.131864     0.000315708
            2.56              19        0.130429        0.131788     0.000307988
            2.56              20        0.130446        0.131721     0.000299818
            2.58               1        0.130191        0.130191               0
            2.58               2        0.131186        0.130688     0.000351566
            2.58               3        0.128921        0.130099     0.000535076
            2.58               4        0.131671        0.130492     0.000526097
            2.58               5            0.13        0.130394      0.00042998
            2.58               6        0.128602        0.130095     0.000450221
            2.58               7        0.129681        0.130036     0.000389777
            2.58               8        0.131338        0.130199      0.00037349
            2.58               9        0.130612        0.130245       0.0003348
            2.58              10        0.129157        0.130136     0.000318481
            2.58              11        0.130659        0.130183     0.000293064
            2.58              12        0.129065         0.13009     0.000283066
            2.58              13        0.127942        0.129925     0.000305736
            2.58              14        0.129452        0.129891     0.000285761
            2.58              15        0.129849        0.129888     0.000266724
            2.58              16        0.127763        0.129756     0.000281199
            2.58              17        0.127468        0.129621     0.000295112
            2.58              18        0.131472        0.129724     0.000296099
            2.58              19        0.128529        0.129661     0.000287111
            2.58              20        0.129945        0.129675     0.000273106
             2.6               1        0.128638        0.128638               0
             2.6               2        0.127403         0.12802     0.000436468
             2.6               3        0.129397        0.128479     0.000474456
             2.6               4         0.12853        0.128492     0.000356011
             2.6               5        0.129899        0.128773     0.000380137
             2.6               6        0.128007        0.128646     0.000337547
             2.6               7        0.127379        0.128465     0.000334309
             2.6               8        0.129045        0.128537     0.000300282
             2.6               9        0.127099        0.128378     0.000306485
             2.6              10         0.12638        0.128178     0.000334687
             2.6              11        0.128142        0.128174     0.000304277
             2.6              12        0.129426        0.128279     0.000296246
             2.6              13         0.12715        0.128192     0.000285908
             2.6              14        0.128594        0.128221     0.000266926
             2.6              15        0.129139        0.128282      0.00025605
             2.6              16        0.127499        0.128233     0.000244682
             2.6              17        0.128402        0.128243     0.000230492
             2.6              18        0.127925        0.128225     0.000218363
             2.6              19        0.127147        0.128168     0.000214114
             2.6              20        0.128252        0.128173      0.00020345
            2.62               1        0.129362        0.129362               0
            2.62               2        0.125519        0.127441       0.0013588
            2.62               3         0.12577        0.126884      0.00101357
            2.62               4        0.126746        0.126849      0.00076076
            2.62               5        0.125823        0.126644     0.000635709
            2.62               6        0.125527        0.126458     0.000556373
            2.62               7         0.12802        0.126681     0.000519727
            2.62               8        0.126807        0.126697     0.000455001
            2.62               9        0.125128        0.126522     0.000436575
            2.62              10        0.125924        0.126463     0.000397003
            2.62              11         0.12596        0.126417     0.000363527
            2.62              12        0.125098        0.126307     0.000349462
            2.62              13        0.125742        0.126263     0.000325275
            2.62              14        0.128621        0.126432     0.000342887
            2.62              15        0.127508        0.126504     0.000327446
            2.62              16        0.129153        0.126669     0.000346325
            2.62              17        0.127773        0.126734     0.000331987
            2.62              18        0.125892        0.126687     0.000316826
            2.62              19        0.126435        0.126674     0.000300429
            2.62              20        0.124753        0.126578     0.000300363
            2.64               1        0.124474        0.124474               0
            2.64               2        0.126658        0.125566     0.000772152
            2.64               3        0.124438         0.12519     0.000599408
            2.64               4        0.123929        0.124875     0.000525954
            2.64               5         0.12506        0.124912     0.000422064
            2.64               6        0.125913        0.125079       0.0003833
            2.64               7        0.122351        0.124689     0.000487992
            2.64               8        0.127492        0.125039     0.000538272
            2.64               9        0.125817        0.125126      0.00048535
            2.64              10        0.123623        0.124975     0.000459489
            2.64              11        0.125954        0.125064     0.000426244
            2.64              12         0.12316        0.124906     0.000419239
            2.64              13        0.124869        0.124903        0.000387
            2.64              14        0.126184        0.124994     0.000370023
            2.64              15        0.122813        0.124849     0.000372834
            2.64              16        0.125919        0.124916     0.000355484
            2.64              17        0.125311        0.124939      0.00033533
            2.64              18        0.125989        0.124997     0.000321732
            2.64              19          0.1258         0.12504     0.000307556
            2.64              20         0.12649        0.125112     0.000300608
            2.66               1        0.121852        0.121852               0
            2.66               2        0.120337        0.121094     0.000535583
            2.66               3        0.121764        0.121317     0.000400909
            2.66               4        0.122941        0.121723     0.000462547
            2.66               5        0.122507         0.12188     0.000395691
            2.66               6        0.121841        0.121873     0.000329796
            2.66               7        0.123822        0.122152     0.000382501
            2.66               8        0.122521        0.122198     0.000337459
            2.66               9        0.123171        0.122306      0.00031681
            2.66              10        0.122693        0.122345     0.000287483
            2.66              11         0.12366        0.122464     0.000285129
            2.66              12        0.124409        0.122626     0.000303935
            2.66              13        0.121032        0.122504     0.000304284
            2.66              14        0.120619        0.122369     0.000310904
            2.66              15        0.122877        0.122403     0.000292018
            2.66              16         0.12415        0.122512     0.000293475
            2.66              17        0.123921        0.122595     0.000287681
            2.66              18        0.124316        0.122691     0.000287142
            2.66              19        0.123108        0.122713     0.000272867
            2.66              20        0.122833        0.122719      0.00025929
            2.68               1        0.120751        0.120751               0
            2.68               2        0.122492        0.121621     0.000615336
            2.68               3        0.121504        0.121582     0.000411459
            2.68               4         0.12028        0.121257     0.000418049
            2.68               5        0.120751        0.121156     0.000346444
            2.68               6        0.122109        0.121314     0.000323111
            2.68               7        0.121371        0.121323     0.000277054
            2.68               8        0.121859         0.12139     0.000250404
            2.68               9        0.120297        0.121268     0.000250273
            2.68              10        0.121685         0.12131     0.000228693
            2.68              11        0.124092        0.121563     0.000318418
            2.68              12        0.121407         0.12155     0.000292146
            2.68              13        0.122662        0.121636     0.000281925
            2.68              14        0.120066        0.121523     0.000283191
            2.68              15        0.122108        0.121562     0.000266981
            2.68              16        0.122096        0.121596     0.000252367
            2.68              17        0.120425        0.121527     0.000246746
            2.68              18        0.120274        0.121457      0.00024266
            2.68              19        0.120778        0.121421     0.000232508
            2.68              20        0.121321        0.121416     0.000220937
             2.7               1        0.118409        0.118409               0
             2.7               2        0.119055        0.118732     0.000228402
             2.7               3        0.118655        0.118706     0.000153679
             2.7               4        0.119916        0.119009     0.000286132
             2.7               5        0.120399        0.119287     0.000338033
             2.7               6        0.119395        0.119305     0.000282173
             2.7               7        0.119739        0.119367     0.000248581
             2.7               8        0.119775        0.119418     0.000222686
             2.7               9         0.11769        0.119226     0.000268207
             2.7              10        0.119721        0.119275     0.000245918
             2.7              11        0.119612        0.119306      0.00022546
             2.7              12        0.119198        0.119297     0.000206851
             2.7              13        0.120112         0.11936     0.000200217
             2.7              14        0.119618        0.119378     0.000186764
             2.7              15        0.122227        0.119568     0.000253071
             2.7              16        0.118128        0.119478     0.000252756
             2.7              17        0.119422        0.119475      0.00023791
             2.7              18        0.118883        0.119442     0.000226953
             2.7              19        0.121134        0.119531     0.000231825
             2.7              20        0.119067        0.119508     0.000221392
            2.72               1        0.117492        0.117492               0
            2.72               2        0.118442        0.117967     0.000335993
            2.72               3        0.117076         0.11767     0.000329981
            2.72               4        0.118013        0.117756     0.000258362
            2.72               5        0.119056        0.118016     0.000311218
            2.72               6        0.117745        0.117971     0.000262609
            2.72               7        0.117998        0.117974     0.000225121
            2.72               8        0.118111        0.117991     0.000197625
            2.72               9         0.11753         0.11794     0.000182206
            2.72              10        0.119267        0.118073     0.000206719
            2.72              11        0.119364         0.11819     0.000218705
            2.72              12        0.117693        0.118149     0.000204363
            2.72              13        0.116541        0.118025     0.000222932
            2.72              14        0.117047        0.117955     0.000217678
            2.72              15        0.118267        0.117976     0.000204158
            2.72              16        0.119131        0.118048     0.000203755
            2.72              17         0.11884        0.118095     0.000197022
            2.72              18         0.11899        0.118145     0.000192245
            2.72              19        0.119315        0.118206     0.000191745
            2.72              20        0.119196        0.118256     0.000188435
            2.74               1        0.116469        0.116469               0
            2.74               2        0.117209        0.116839     0.000261736
            2.74               3         0.11888        0.117519      0.00058239
            2.74               4         0.11791        0.117617     0.000444881
            2.74               5        0.117482         0.11759     0.000356727
            2.74               6        0.116265        0.117369     0.000359144
            2.74               7        0.118651        0.117552     0.000351404
            2.74               8        0.118076        0.117618     0.000313521
            2.74               9        0.117704        0.117627     0.000278833
            2.74              10        0.120086        0.117873     0.000342621
            2.74              11        0.116837        0.117779     0.000324173
            2.74              12        0.117358        0.117744     0.000299049
            2.74              13        0.118326        0.117789     0.000279381
            2.74              14        0.118309        0.117826     0.000261883
            2.74              15        0.116403        0.117731     0.000261033
            2.74              16        0.115988        0.117622     0.000266472
            2.74              17         0.11673         0.11757     0.000255915
            2.74              18        0.114519          0.1174     0.000292488
            2.74              19        0.118047        0.117434     0.000279069
            2.74              20        0.118093        0.117467     0.000267054
            2.76               1        0.114918        0.114918               0
            2.76               2        0.116385        0.115651     0.000518762
            2.76               3        0.116598        0.115967     0.000431296
            2.76               4        0.114138         0.11551     0.000511331
            2.76               5        0.116191        0.115646     0.000426862
            2.76               6        0.115867        0.115683     0.000357302
            2.76               7        0.113781        0.115411      0.00039628
            2.76               8        0.113638         0.11519     0.000403984
            2.76               9        0.113714        0.115026     0.000390936
            2.76              10        0.116352        0.115158     0.000373672
            2.76              11        0.114265        0.115077     0.000348422
            2.76              12        0.117554        0.115283     0.000375578
            2.76              13        0.118668        0.115544     0.000427501
            2.76              14        0.114425        0.115464     0.000404363
            2.76              15        0.116624        0.115541     0.000384724
            2.76              16        0.115158        0.115517     0.000361424
            2.76              17        0.114217        0.115441     0.000348166
            2.76              18        0.112963        0.115303     0.000354994
            2.76              19        0.113917         0.11523     0.000343724
            2.76              20        0.116671        0.115302     0.000334007
            2.78               1        0.114916        0.114916               0
            2.78               2        0.114604         0.11476     0.000110306
            2.78               3        0.114287        0.114602     0.000148309
            2.78               4        0.113457        0.114316     0.000271693
            2.78               5        0.115833        0.114619     0.000347729
            2.78               6        0.111784        0.114147     0.000519653
            2.78               7        0.114603        0.114212     0.000449492
            2.78               8        0.113806        0.114161     0.000396155
            2.78               9         0.11535        0.114293     0.000373513
            2.78              10        0.115774        0.114441      0.00036431
            2.78              11        0.111042        0.114132     0.000443322
            2.78              12        0.113818        0.114106     0.000407153
            2.78              13        0.113727        0.114077     0.000376877
            2.78              14        0.115373         0.11417     0.000361148
            2.78              15         0.11342         0.11412     0.000340512
            2.78              16        0.113391        0.114074     0.000322258
            2.78              17        0.113531        0.114042     0.000304883
            2.78              18        0.113555        0.114015     0.000289145
            2.78              19        0.114394        0.114035     0.000274613
            2.78              20        0.113122        0.113989     0.000264649
             2.8               1        0.113425        0.113425               0
             2.8               2        0.112008        0.112717     0.000501108
             2.8               3        0.112664        0.112699     0.000334384
             2.8               4        0.112137        0.112559     0.000278727
             2.8               5        0.113721        0.112791     0.000304871
             2.8               6        0.112687        0.112774     0.000254547
             2.8               7        0.111958        0.112657     0.000243374
             2.8               8        0.111919        0.112565     0.000229779
             2.8               9        0.112964        0.112609     0.000208488
             2.8              10        0.113488        0.112697      0.00020531
             2.8              11        0.110306         0.11248     0.000278947
             2.8              12        0.111492        0.112397     0.000267578
             2.8              13        0.111722        0.112346     0.000251986
             2.8              14        0.113709        0.112443     0.000252113
             2.8              15        0.110781        0.112332     0.000258499
             2.8              16        0.112775         0.11236     0.000243822
             2.8              17        0.111637        0.112317     0.000233158
             2.8              18        0.112047        0.112302     0.000220689
             2.8              19        0.112081        0.112291     0.000209382
             2.8              20        0.112951        0.112324     0.000201502
            2.82               1        0.110942        0.110942               0
            2.82               2        0.109947        0.110444     0.000351663
            2.82               3        0.111303        0.110731     0.000330978
            2.82               4        0.111517        0.110927      0.00030099
            2.82               5        0.111965        0.111135      0.00030409
            2.82               6        0.110735        0.111068     0.000260619
            2.82               7        0.109679         0.11087     0.000289257
            2.82               8         0.11259        0.111085     0.000323312
            2.82               9        0.110246        0.110992     0.000300503
            2.82              10        0.112099        0.111102     0.000290145
            2.82              11        0.111965        0.111181     0.000274174
            2.82              12         0.11076        0.111146     0.000253556
            2.82              13        0.110146        0.111069     0.000245438
            2.82              14        0.110278        0.111012     0.000234309
            2.82              15        0.112122        0.111086     0.000230071
            2.82              16        0.109755        0.111003     0.000230251
            2.82              17        0.111792         0.11105     0.000221332
            2.82              18        0.112105        0.111108      0.00021666
            2.82              19        0.111803        0.111145     0.000208322
            2.82              20        0.111544        0.111165     0.000198859
            2.84               1        0.109184        0.109184               0
            2.84               2        0.108587        0.108886     0.000211225
            2.84               3        0.108744        0.108838     0.000146031
            2.84               4        0.109508        0.109006     0.000181716
            2.84               5        0.110533        0.109311     0.000309512
            2.84               6        0.109383        0.109323     0.000258158
            2.84               7         0.10945        0.109341     0.000221912
            2.84               8        0.110637        0.109503     0.000246311
            2.84               9        0.110554         0.10962     0.000245051
            2.84              10         0.10853        0.109511     0.000243579
            2.84              11        0.107765        0.109352     0.000268225
            2.84              12        0.110589        0.109455     0.000264921
            2.84              13        0.110005        0.109498     0.000247898
            2.84              14        0.111461        0.109638     0.000266912
            2.84              15        0.109711        0.109643     0.000249163
            2.84              16        0.109704        0.109647      0.00023362
            2.84              17        0.112279        0.109801     0.000266282
            2.84              18        0.109855        0.109804     0.000251505
            2.84              19         0.10902        0.109763     0.000241636
            2.84              20        0.109682        0.109759     0.000229588
            2.86               1        0.109052        0.109052               0
            2.86               2        0.107667         0.10836     0.000489585
            2.86               3        0.108955        0.108558      0.00036441
            2.86               4        0.107787        0.108365      0.00032029
            2.86               5        0.107457        0.108184     0.000303403
            2.86               6        0.108444        0.108227     0.000255915
            2.86               7        0.109739        0.108443     0.000296807
            2.86               8        0.107197        0.108287     0.000297802
            2.86               9        0.107776         0.10823     0.000270069
            2.86              10        0.108146        0.108222     0.000243193
            2.86              11        0.109723        0.108358     0.000256548
            2.86              12        0.107515        0.108288     0.000244605
            2.86              13        0.109532        0.108384     0.000243794
            2.86              14        0.109122        0.108437      0.00023201
            2.86              15        0.109874        0.108532     0.000235505
            2.86              16        0.108912        0.108556     0.000221977
            2.86              17        0.105588        0.108382     0.000268945
            2.86              18         0.10763         0.10834      0.00025722
            2.86              19        0.108298        0.108338     0.000243691
            2.86              20        0.109101        0.108376     0.000234477
            2.88               1        0.108112        0.108112               0
            2.88               2        0.106483        0.107297      0.00057593
            2.88               3         0.10769        0.107428     0.000398578
            2.88               4        0.105274         0.10689     0.000553925
            2.88               5        0.108415        0.107195     0.000520412
            2.88               6        0.108998        0.107495     0.000513209
            2.88               7        0.107318         0.10747     0.000440517
            2.88               8        0.105392         0.10721     0.000455626
            2.88               9        0.107389         0.10723     0.000405432
            2.88              10        0.107398        0.107247     0.000365237
            2.88              11        0.108234        0.107337     0.000342883
            2.88              12        0.106324        0.107252     0.000324531
            2.88              13        0.106094        0.107163     0.000311566
            2.88              14        0.106644        0.107126      0.00029151
            2.88              15        0.107512        0.107152     0.000273209
            2.88              16        0.107895        0.107198     0.000260058
            2.88              17        0.106815        0.107176     0.000245737
            2.88              18        0.106668        0.107147       0.0002337
            2.88              19        0.108395        0.107213     0.000230443
            2.88              20         0.10624        0.107164     0.000223997
             2.9               1        0.106106        0.106106               0
             2.9               2        0.105301        0.105704     0.000284402
             2.9               3        0.105241         0.10555      0.00022756
             2.9               4        0.107235        0.105971      0.00040281
             2.9               5        0.104903        0.105757     0.000374619
             2.9               6        0.107762        0.106091     0.000436498
             2.9               7         0.10601         0.10608     0.000374295
             2.9               8        0.106529        0.106136     0.000331695
             2.9               9         0.10588        0.106108     0.000296061
             2.9              10        0.105722        0.106069     0.000268957
             2.9              11        0.107084        0.106161     0.000259844
             2.9              12        0.106248        0.106168     0.000238291
             2.9              13        0.106615        0.106203     0.000222426
             2.9              14         0.10701         0.10626     0.000213876
             2.9              15        0.107873        0.106368     0.000225029
             2.9              16        0.107006        0.106408     0.000214466
             2.9              17          0.1062        0.106396       0.0002022
             2.9              18        0.107184        0.106439     0.000195658
             2.9              19        0.106542        0.106445     0.000185435
             2.9              20        0.105351         0.10639     0.000184051
            2.92               1        0.104207        0.104207               0
            2.92               2         0.10343        0.103818     0.000274575
            2.92               3         0.10312        0.103586      0.00026384
            2.92               4        0.103465        0.103555     0.000199608
            2.92               5        0.106528         0.10415     0.000555143
            2.92               6        0.103459        0.104035     0.000474407
            2.92               7        0.103909        0.104017     0.000406975
            2.92               8        0.103961         0.10401     0.000356163
            2.92               9        0.105186        0.104141     0.000339735
            2.92              10        0.105542        0.104281     0.000333399
            2.92              11         0.10409        0.104263      0.00030354
            2.92              12        0.103481        0.104198     0.000285162
            2.92              13        0.105329        0.104285     0.000276173
            2.92              14         0.10596        0.104405     0.000281169
            2.92              15        0.105274        0.104463     0.000268333
            2.92              16         0.10339        0.104396     0.000259797
            2.92              17        0.103285         0.10433     0.000252595
            2.92              18        0.103816        0.104302     0.000240172
            2.92              19        0.104558        0.104315      0.00022791
            2.92              20        0.103111        0.104255     0.000224332
            2.94               1        0.105264        0.105264               0
            2.94               2        0.102494        0.103879     0.000979203
            2.94               3        0.103226        0.103662     0.000676538
            2.94               4        0.101848        0.103208     0.000641636
            2.94               5        0.104568         0.10348     0.000568062
            2.94               6        0.102355        0.103293     0.000503366
            2.94               7        0.103813        0.103367     0.000436918
            2.94               8        0.104074        0.103455     0.000391128
            2.94               9        0.103775        0.103491     0.000349279
            2.94              10        0.102039        0.103346     0.000343202
            2.94              11        0.104163         0.10342     0.000319947
            2.94              12        0.102911        0.103378     0.000296087
            2.94              13        0.104312        0.103449     0.000281905
            2.94              14        0.102483         0.10338     0.000270089
            2.94              15        0.102451        0.103318     0.000259092
            2.94              16        0.101844        0.103226     0.000258764
            2.94              17        0.102155        0.103163     0.000251097
            2.94              18        0.104442        0.103234     0.000246984
            2.94              19        0.104393        0.103295     0.000241394
            2.94              20        0.104729        0.103367     0.000239734
            2.96               1        0.101584        0.101584               0
            2.96               2        0.102217          0.1019      0.00022373
            2.96               3        0.101087        0.101629     0.000267014
            2.96               4         0.10083        0.101429     0.000264627
            2.96               5        0.103562        0.101856     0.000436294
            2.96               6        0.102351        0.101938     0.000371287
            2.96               7        0.104613        0.102321      0.00047585
            2.96               8        0.101343        0.102198     0.000431773
            2.96               9        0.100973        0.102062     0.000404705
            2.96              10        0.102125        0.102068     0.000364284
            2.96              11        0.104915        0.102327     0.000412955
            2.96              12        0.103185        0.102399     0.000384686
            2.96              13        0.101491        0.102329     0.000361378
            2.96              14        0.101614        0.102278     0.000339153
            2.96              15          0.1014        0.102219      0.00032155
            2.96              16       0.0992471        0.102034     0.000351032
            2.96              17        0.100991        0.101972     0.000335698
            2.96              18          0.1014         0.10194     0.000318547
            2.96              19        0.101279        0.101906     0.000303679
            2.96              20        0.102007        0.101911     0.000288537
            2.98               1       0.0992303       0.0992303               0
            2.98               2        0.101447        0.100339     0.000783851
            2.98               3        0.100381        0.100353     0.000522691
            2.98               4        0.101732        0.100698     0.000492767
            2.98               5        0.101512        0.100861     0.000420293
            2.98               6        0.100492        0.100799     0.000354695
            2.98               7        0.100749        0.100792     0.000304098
            2.98               8        0.103278        0.101103     0.000394055
            2.98               9        0.100296        0.101013     0.000360322
            2.98              10        0.101511        0.101063     0.000327718
            2.98              11        0.100851        0.101044     0.000298493
            2.98              12        0.102187        0.101139     0.000288417
            2.98              13       0.0998817        0.101042     0.000281977
            2.98              14       0.0993725        0.100923     0.000285945
            2.98              15        0.101602        0.100968     0.000270437
            2.98              16        0.100847        0.100961     0.000253641
            2.98              17         0.10048        0.100932     0.000240289
            2.98              18        0.100394        0.100902     0.000228791
            2.98              19        0.101066        0.100911      0.00021691
            2.98              20       0.0997268        0.100852     0.000213994
