#T      BLOCK:   ACTUAL_M:      M_AVE:      ERROR:
            2.38               2       0.0212755       0.0181561      0.00220572
            2.38               3       0.0167053       0.0176725      0.00152258
            2.38               4       0.0202485       0.0183165      0.00127084
            2.38               5       0.0167568       0.0180046      0.00105426
            2.38               6       0.0245577       0.0190968      0.00132888
            2.38               7       0.0179135       0.0189277      0.00114974
            2.38               8       0.0228327       0.0194158      0.00110479
            2.38               9        0.021578       0.0196561      0.00100782
            2.38              10       0.0219602       0.0198865     0.000933003
            2.38              11       0.0193843       0.0198408     0.000849301
            2.38              12       0.0148673       0.0194264     0.000873824
            2.38              13       0.0160406       0.0191659      0.00084453
            2.38              14       0.0206041       0.0192687     0.000790429
            2.38              15       0.0159857       0.0190498     0.000767436
            2.38              16       0.0185882       0.0190209     0.000720014
            2.38              17       0.0218821       0.0191892     0.000697053
            2.38              18       0.0265703       0.0195993     0.000769546
            2.38              19       0.0152179       0.0193687     0.000762812
            2.38              20       0.0209531       0.0194479     0.000728773
             2.4               1       0.0231387       0.0231387               0
             2.4               2       0.0208667       0.0220027     0.000803288
             2.4               3       0.0216162       0.0218738     0.000545758
             2.4               4       0.0158876       0.0203773      0.00135917
             2.4               5        0.020343       0.0203704      0.00108735
             2.4               6       0.0188205       0.0201121     0.000936308
             2.4               7       0.0174887       0.0197373     0.000874342
             2.4               8       0.0148703        0.019129     0.000953496
             2.4               9       0.0178702       0.0189891     0.000857749
             2.4              10       0.0232408       0.0194143     0.000870996
             2.4              11       0.0170671       0.0192009     0.000817534
             2.4              12       0.0190999       0.0191925     0.000749449
             2.4              13        0.018613       0.0191479     0.000693123
             2.4              14       0.0151983       0.0188658     0.000698673
             2.4              15       0.0167057       0.0187218      0.00066677
             2.4              16       0.0156266       0.0185283     0.000652557
             2.4              17       0.0167743       0.0184251     0.000622274
             2.4              18       0.0183219       0.0184194      0.00058773
             2.4              19       0.0161302       0.0182989     0.000569013
             2.4              20       0.0185177       0.0183099     0.000540667
            2.42               1       0.0201229       0.0201229               0
            2.42               2       0.0183815       0.0192522     0.000615704
            2.42               3       0.0162543       0.0182529     0.000913354
            2.42               4       0.0204497       0.0188021      0.00083394
            2.42               5       0.0178526       0.0186122     0.000688433
            2.42               6       0.0171806       0.0183736     0.000613649
            2.42               7       0.0172362       0.0182111     0.000547074
            2.42               8       0.0191293       0.0183259      0.00049058
            2.42               9       0.0214349       0.0186713     0.000544274
            2.42              10       0.0173204       0.0185363     0.000506335
            2.42              11       0.0195992       0.0186329     0.000469434
            2.42              12       0.0151074       0.0183391     0.000514093
            2.42              13        0.018656       0.0183635     0.000475125
            2.42              14       0.0170509       0.0182697     0.000450342
            2.42              15       0.0200505       0.0183884     0.000435687
            2.42              16       0.0179621       0.0183618     0.000409271
            2.42              17       0.0183309         0.01836       0.0003852
            2.42              18       0.0182215       0.0183523     0.000363877
            2.42              19       0.0184724       0.0183586      0.00034478
            2.42              20       0.0154425       0.0182128     0.000357042
            2.44               1       0.0172451       0.0172451               0
            2.44               2       0.0161973       0.0167212     0.000370426
            2.44               3        0.014919       0.0161205     0.000549144
            2.44               4        0.021814       0.0175439      0.00129967
            2.44               5        0.015648       0.0171647      0.00109365
            2.44               6       0.0219191       0.0179571      0.00116355
            2.44               7       0.0192439       0.0181409      0.00101175
            2.44               8       0.0198322       0.0183523     0.000907097
            2.44               9       0.0146546       0.0179415      0.00089453
            2.44              10       0.0179639       0.0179437      0.00080508
            2.44              11       0.0182487       0.0179714     0.000732368
            2.44              12       0.0185301        0.018018     0.000672816
            2.44              13       0.0187709       0.0180759     0.000623548
            2.44              14       0.0201695       0.0182255     0.000596672
            2.44              15       0.0222802       0.0184958     0.000615087
            2.44              16       0.0238773       0.0188321     0.000662249
            2.44              17       0.0220276       0.0190201     0.000649422
            2.44              18        0.023311       0.0192585     0.000655637
            2.44              19       0.0185386       0.0192206     0.000622224
            2.44              20       0.0231381       0.0194165     0.000621179
            2.46               1       0.0167297       0.0167297               0
            2.46               2        0.021854       0.0192918      0.00181173
            2.46               3       0.0135933       0.0173923      0.00196578
            2.46               4       0.0184634       0.0176601      0.00149246
            2.46               5       0.0197005       0.0180682      0.00124851
            2.46               6        0.015443       0.0176306      0.00111446
            2.46               7       0.0149209       0.0172435      0.00102027
            2.46               8       0.0239358       0.0180801      0.00118714
            2.46               9       0.0160607       0.0178557      0.00107623
            2.46              10       0.0185777       0.0179279     0.000971024
            2.46              11       0.0200077        0.018117     0.000900968
            2.46              12       0.0206425       0.0183274     0.000850113
            2.46              13       0.0187654       0.0183611     0.000785387
            2.46              14        0.018663       0.0183827     0.000729584
            2.46              15       0.0165249       0.0182588     0.000691377
            2.46              16        0.021093        0.018436     0.000670473
            2.46              17       0.0158884       0.0182861     0.000647564
            2.46              18       0.0167109       0.0181986     0.000617473
            2.46              19       0.0169907        0.018135     0.000588238
            2.46              20       0.0203592       0.0182462     0.000569241
            2.48               1        0.013299        0.013299               0
            2.48               2       0.0212547       0.0172768      0.00281276
            2.48               3       0.0159973       0.0168503      0.00190724
            2.48               4       0.0168869       0.0168595      0.00143045
            2.48               5       0.0197844       0.0174445      0.00125831
            2.48               6       0.0145528       0.0169625      0.00113715
            2.48               7       0.0151316        0.016701      0.00100433
            2.48               8       0.0192331       0.0170175     0.000927322
            2.48               9       0.0226047       0.0176383      0.00101095
            2.48              10       0.0216806       0.0180425      0.00098737
            2.48              11       0.0138039       0.0176572     0.000969886
            2.48              12       0.0161707       0.0175333     0.000896938
            2.48              13       0.0139929        0.017261     0.000868305
            2.48              14       0.0146146       0.0170719     0.000826602
            2.48              15       0.0195131       0.0172347     0.000787352
            2.48              16       0.0187127       0.0173271     0.000743542
            2.48              17       0.0140702       0.0171355     0.000724065
            2.48              18       0.0230564       0.0174644     0.000754868
            2.48              19       0.0233776       0.0177756     0.000776648
            2.48              20       0.0180102       0.0177874     0.000737904
             2.5               1       0.0145912       0.0145912               0
             2.5               2       0.0154607       0.0150259     0.000307411
             2.5               3       0.0181971        0.016083     0.000887071
             2.5               4       0.0194296       0.0169196     0.000983673
             2.5               5       0.0150389       0.0165435     0.000855839
             2.5               6       0.0222385       0.0174927      0.00112225
             2.5               7       0.0250804       0.0185766      0.00139011
             2.5               8       0.0211893       0.0189032      0.00125413
             2.5               9       0.0190873       0.0189237      0.00111495
             2.5              10       0.0160432       0.0186356      0.00103999
             2.5              11       0.0203578       0.0187922     0.000957161
             2.5              12       0.0196335       0.0188623     0.000879962
             2.5              13       0.0142558       0.0185079     0.000880731
             2.5              14       0.0167105       0.0183796     0.000827127
             2.5              15       0.0191806        0.018433     0.000773707
             2.5              16       0.0195281       0.0185014     0.000728372
             2.5              17        0.020064       0.0185933     0.000691302
             2.5              18       0.0128401       0.0182737     0.000723019
             2.5              19       0.0165393       0.0181824     0.000690704
             2.5              20       0.0214659       0.0183466     0.000675398
            2.52               1       0.0169199       0.0169199               0
            2.52               2       0.0169947       0.0169573     2.64477e-05
            2.52               3        0.016198       0.0167042     0.000207423
            2.52               4        0.018209       0.0170804     0.000361036
            2.52               5       0.0163406       0.0169325     0.000317703
            2.52               6       0.0140321       0.0164491     0.000514605
            2.52               7       0.0197765       0.0169244     0.000623082
            2.52               8       0.0206028       0.0173842     0.000694426
            2.52               9       0.0172087       0.0173647     0.000617541
            2.52              10       0.0171931       0.0173475     0.000556026
            2.52              11       0.0151385       0.0171467     0.000540528
            2.52              12       0.0182386       0.0172377     0.000503084
            2.52              13       0.0169878       0.0172185     0.000464752
            2.52              14       0.0239986       0.0177028     0.000635632
            2.52              15       0.0138512        0.017446     0.000643033
            2.52              16       0.0195868       0.0175798     0.000616607
            2.52              17       0.0148341       0.0174183     0.000601117
            2.52              18       0.0169356       0.0173915     0.000568319
            2.52              19       0.0188544       0.0174685     0.000543599
            2.52              20       0.0163928       0.0174147     0.000519073
            2.54               1       0.0167349       0.0167349               0
            2.54               2       0.0183123       0.0175236     0.000557688
            2.54               3       0.0157546       0.0169339     0.000608322
            2.54               4       0.0188375       0.0174098      0.00061483
            2.54               5       0.0145588       0.0168396     0.000708545
            2.54               6       0.0219503       0.0176914     0.000976338
            2.54               7       0.0140319       0.0171686     0.000966749
            2.54               8       0.0157983       0.0169973     0.000860946
            2.54               9       0.0188673       0.0172051     0.000789959
            2.54              10       0.0173127       0.0172159     0.000711036
            2.54              11       0.0195308       0.0174263     0.000676824
            2.54              12       0.0207843       0.0177061       0.0006758
            2.54              13       0.0148792       0.0174887     0.000657872
            2.54              14       0.0190389       0.0175994     0.000620129
            2.54              15       0.0153221       0.0174476     0.000597082
            2.54              16       0.0185347       0.0175155     0.000563617
            2.54              17       0.0144923       0.0173377     0.000557814
            2.54              18       0.0167735       0.0173064     0.000527705
            2.54              19       0.0158438       0.0172294     0.000505514
            2.54              20       0.0144485       0.0170903     0.000498994
            2.56               1       0.0156336       0.0156336               0
            2.56               2       0.0122898       0.0139617       0.0011822
            2.56               3       0.0169513       0.0149582       0.0011328
            2.56               4       0.0142665       0.0147853     0.000862697
            2.56               5       0.0140022       0.0146287     0.000704231
            2.56               6       0.0178322       0.0151626     0.000762865
            2.56               7       0.0160299       0.0152865     0.000663871
            2.56               8        0.015364       0.0152962     0.000580958
            2.56               9         0.01424       0.0151788     0.000528126
            2.56              10       0.0137256       0.0150335     0.000494904
            2.56              11       0.0102726       0.0146007     0.000610504
            2.56              12        0.013826       0.0145362     0.000563031
            2.56              13       0.0169496       0.0147218     0.000549476
            2.56              14       0.0181475       0.0149665     0.000562078
            2.56              15       0.0150487        0.014972     0.000524633
            2.56              16       0.0172737       0.0151158     0.000511187
            2.56              17       0.0190495       0.0153472     0.000530912
            2.56              18       0.0175627       0.0154703     0.000515486
            2.56              19       0.0168174       0.0155412     0.000493207
            2.56              20       0.0211936       0.0158238     0.000543521
            2.58               1       0.0166353       0.0166353               0
            2.58               2       0.0176334       0.0171344     0.000352864
            2.58               3       0.0193831       0.0178839     0.000655676
            2.58               4       0.0186031       0.0180637     0.000515817
            2.58               5        0.017192       0.0178894     0.000441136
            2.58               6       0.0147562       0.0173672     0.000601975
            2.58               7       0.0217603       0.0179948     0.000777069
            2.58               8        0.014329       0.0175366     0.000803761
            2.58               9       0.0167984       0.0174545     0.000718627
            2.58              10       0.0123046       0.0169395     0.000810559
            2.58              11       0.0174969       0.0169902     0.000738454
            2.58              12        0.019353       0.0171871     0.000702675
            2.58              13       0.0174331        0.017206     0.000648877
            2.58              14       0.0168286       0.0171791     0.000603089
            2.58              15       0.0138451       0.0169568      0.00060245
            2.58              16        0.014462       0.0168009     0.000584628
            2.58              17       0.0165627       0.0167869     0.000550406
            2.58              18       0.0150683       0.0166914     0.000528044
            2.58              19       0.0141943         0.01656     0.000516349
            2.58              20       0.0166974       0.0165668     0.000490577
             2.6               1       0.0152936       0.0152936               0
             2.6               2       0.0164049       0.0158493      0.00039289
             2.6               3       0.0181886       0.0166291     0.000688463
             2.6               4       0.0132459       0.0157833     0.000896173
             2.6               5       0.0181387       0.0162544     0.000831585
             2.6               6       0.0241998       0.0175786       0.0013934
             2.6               7       0.0156771        0.017307      0.00122053
             2.6               8       0.0143732       0.0169402      0.00112171
             2.6               9       0.0141717       0.0166326       0.0010384
             2.6              10       0.0193534       0.0169047     0.000969546
             2.6              11        0.019728       0.0171614     0.000914747
             2.6              12       0.0159215        0.017058     0.000844333
             2.6              13       0.0168098        0.017039       0.0007796
             2.6              14       0.0163835       0.0169921     0.000725319
             2.6              15       0.0165993       0.0169659     0.000677437
             2.6              16       0.0181744       0.0170415     0.000639293
             2.6              17       0.0148513       0.0169126     0.000614532
             2.6              18       0.0192642       0.0170433     0.000594116
             2.6              19       0.0157182       0.0169735     0.000566926
             2.6              20       0.0144107       0.0168454     0.000552872
            2.62               1       0.0159081       0.0159081               0
            2.62               2        0.018785       0.0173466      0.00101713
            2.62               3       0.0204379        0.018377       0.0010806
            2.62               4       0.0166206       0.0179379     0.000895227
            2.62               5       0.0156461       0.0174795     0.000825223
            2.62               6       0.0116403       0.0165063      0.00112347
            2.62               7       0.0147882       0.0162609     0.000989419
            2.62               8       0.0213927       0.0169024      0.00105336
            2.62               9       0.0204146       0.0172926      0.00100601
            2.62              10       0.0141726       0.0169806     0.000952563
            2.62              11       0.0183166       0.0171021     0.000873674
            2.62              12       0.0152513       0.0169478     0.000814368
            2.62              13       0.0203212       0.0172073     0.000791989
            2.62              14       0.0152172       0.0170652     0.000748067
            2.62              15       0.0177674        0.017112      0.00069966
            2.62              16       0.0157125       0.0170245     0.000661376
            2.62              17       0.0148887       0.0168989     0.000634292
            2.62              18       0.0171949       0.0169153     0.000599267
            2.62              19       0.0122416       0.0166693     0.000616148
            2.62              20       0.0168647       0.0166791     0.000585418
            2.64               1       0.0168736       0.0168736               0
            2.64               2       0.0164203        0.016647     0.000160235
            2.64               3       0.0132695       0.0155211     0.000925404
            2.64               4       0.0148747       0.0153595     0.000708023
            2.64               5       0.0121013       0.0147079     0.000812741
            2.64               6       0.0177818       0.0152202     0.000823065
            2.64               7       0.0185871       0.0157012     0.000834269
            2.64               8       0.0171588       0.0158834     0.000749619
            2.64               9       0.0181519       0.0161355     0.000707437
            2.64              10       0.0165594       0.0161779     0.000637962
            2.64              11       0.0194285       0.0164734     0.000644787
            2.64              12       0.0157757       0.0164152      0.00059367
            2.64              13       0.0177204       0.0165156     0.000556428
            2.64              14       0.0204054       0.0167935     0.000581929
            2.64              15       0.0166154       0.0167816     0.000543255
            2.64              16       0.0193184       0.0169401     0.000531935
            2.64              17       0.0204668       0.0171476     0.000539581
            2.64              18       0.0143222       0.0169906     0.000531946
            2.64              19       0.0136614       0.0168154     0.000532026
            2.64              20       0.0170469        0.016827     0.000505551
            2.66               1       0.0169537       0.0169537               0
            2.66               2       0.0190045       0.0179791      0.00072509
            2.66               3       0.0200817         0.01868     0.000749103
            2.66               4       0.0161326       0.0180431     0.000787292
            2.66               5       0.0148756       0.0174096     0.000847209
            2.66               6       0.0192788       0.0177212     0.000761134
            2.66               7       0.0161199       0.0174924     0.000685915
            2.66               8       0.0188338       0.0176601     0.000620331
            2.66               9       0.0135895       0.0172078     0.000697055
            2.66              10       0.0140545       0.0168925     0.000695023
            2.66              11       0.0141308       0.0166414     0.000675664
            2.66              12       0.0148447       0.0164917     0.000635732
            2.66              13       0.0132716        0.016244     0.000633249
            2.66              14        0.018347       0.0163942     0.000605571
            2.66              15       0.0161544       0.0163782      0.00056541
            2.66              16       0.0132988       0.0161857     0.000561875
            2.66              17       0.0147066       0.0160987     0.000535517
            2.66              18       0.0116276       0.0158503     0.000560421
            2.66              19       0.0114114       0.0156167     0.000577573
            2.66              20        0.013277       0.0154997     0.000560416
            2.68               1       0.0187354       0.0187354               0
            2.68               2       0.0166173       0.0176764     0.000748846
            2.68               3       0.0143896       0.0165808      0.00102441
            2.68               4       0.0161641       0.0164766     0.000773589
            2.68               5        0.011197       0.0154207      0.00112915
            2.68               6       0.0157365       0.0154733     0.000942183
            2.68               7       0.0153088       0.0154498     0.000807878
            2.68               8        0.016822       0.0156213     0.000724873
            2.68               9       0.0212427       0.0162459     0.000872889
            2.68              10       0.0131835       0.0159397     0.000837601
            2.68              11       0.0170157       0.0160375     0.000767146
            2.68              12       0.0163944       0.0160673     0.000703793
            2.68              13       0.0124708       0.0157906     0.000701927
            2.68              14        0.013008       0.0155918     0.000679346
            2.68              15        0.016462       0.0156499     0.000636528
            2.68              16       0.0130683       0.0154885     0.000616855
            2.68              17       0.0150567       0.0154631     0.000581092
            2.68              18       0.0128819       0.0153197     0.000566226
            2.68              19        0.013739       0.0152365     0.000542502
            2.68              20       0.0202979       0.0154896     0.000571362
             2.7               1       0.0124331       0.0124331               0
             2.7               2       0.0157992       0.0141162       0.0011901
             2.7               3       0.0138211       0.0140178     0.000797456
             2.7               4       0.0171284       0.0147955     0.000900701
             2.7               5        0.012332       0.0143028     0.000844633
             2.7               6       0.0149812       0.0144158     0.000711388
             2.7               7       0.0135748       0.0142957     0.000619825
             2.7               8       0.0186782       0.0148435      0.00074614
             2.7               9       0.0185274       0.0152528     0.000767341
             2.7              10       0.0111113       0.0148387     0.000794549
             2.7              11        0.018294       0.0151528     0.000781947
             2.7              12       0.0172019       0.0153236     0.000735194
             2.7              13       0.0168324       0.0154396     0.000687742
             2.7              14        0.017281       0.0155712     0.000651073
             2.7              15       0.0192922       0.0158192      0.00065322
             2.7              16       0.0152257       0.0157821     0.000613446
             2.7              17       0.0144682       0.0157048      0.00058221
             2.7              18       0.0187995       0.0158768     0.000574689
             2.7              19        0.016189       0.0158932     0.000544677
             2.7              20        0.016132       0.0159051     0.000517574
            2.72               1       0.0148756       0.0148756               0
            2.72               2       0.0171558       0.0160157     0.000806161
            2.72               3       0.0173666        0.016466      0.00065117
            2.72               4        0.013276       0.0156685     0.000845885
            2.72               5       0.0151697       0.0155687     0.000682566
            2.72               6       0.0184485       0.0160487     0.000717983
            2.72               7       0.0190365       0.0164755     0.000731364
            2.72               8       0.0139917        0.016165     0.000702764
            2.72               9       0.0158391       0.0161288     0.000625611
            2.72              10         0.01357        0.015873      0.00061315
            2.72              11       0.0186389       0.0161244     0.000606782
            2.72              12        0.011791       0.0157633     0.000654915
            2.72              13       0.0146704       0.0156792     0.000609909
            2.72              14       0.0132168       0.0155033     0.000591162
            2.72              15       0.0147943       0.0154561     0.000553638
            2.72              16       0.0149459       0.0154242     0.000519953
            2.72              17       0.0165326       0.0154894     0.000493438
            2.72              18       0.0120832       0.0153001     0.000500997
            2.72              19       0.0148608        0.015277     0.000475162
            2.72              20       0.0189256       0.0154595     0.000485161
            2.74               1       0.0154408       0.0154408               0
            2.74               2       0.0127697       0.0141053     0.000944387
            2.74               3       0.0187835       0.0156647       0.0014204
            2.74               4        0.015785       0.0156948      0.00106562
            2.74               5       0.0168917       0.0159342     0.000878975
            2.74               6       0.0146856       0.0157261     0.000756709
            2.74               7       0.0138504       0.0154581     0.000694428
            2.74               8       0.0135789       0.0152232     0.000646135
            2.74               9       0.0140216       0.0150897     0.000587975
            2.74              10       0.0176488       0.0153456     0.000582212
            2.74              11        0.018404       0.0156236     0.000591961
            2.74              12       0.0178627       0.0158102     0.000571282
            2.74              13       0.0161458       0.0158361      0.00052792
            2.74              14       0.0152083       0.0157912     0.000492112
            2.74              15       0.0166239       0.0158467     0.000462425
            2.74              16       0.0166592       0.0158975     0.000436302
            2.74              17       0.0113225       0.0156284     0.000486607
            2.74              18       0.0133575       0.0155022     0.000475646
            2.74              19       0.0194475       0.0157099     0.000493862
            2.74              20       0.0158612       0.0157174     0.000469227
            2.76               1       0.0143898       0.0143898               0
            2.76               2       0.0147472       0.0145685     0.000126346
            2.76               3       0.0157014       0.0149461     0.000319631
            2.76               4      0.00864025       0.0133697      0.00138615
            2.76               5       0.0148725       0.0136702      0.00114104
            2.76               6       0.0127022       0.0135089     0.000962208
            2.76               7       0.0139202       0.0135677     0.000826542
            2.76               8       0.0127714       0.0134681     0.000729192
            2.76               9       0.0166388       0.0138204     0.000728317
            2.76              10       0.0132466        0.013763     0.000657741
            2.76              11       0.0172393       0.0140791     0.000669578
            2.76              12       0.0170766       0.0143289     0.000658727
            2.76              13        0.013445       0.0142609     0.000611555
            2.76              14       0.0142121       0.0142574     0.000567882
            2.76              15       0.0194546       0.0146039     0.000626874
            2.76              16       0.0156471       0.0146691     0.000591076
            2.76              17       0.0146611       0.0146686     0.000556307
            2.76              18       0.0185565       0.0148846     0.000565781
            2.76              19      0.00859535       0.0145536     0.000625382
            2.76              20       0.0157444       0.0146131      0.00059694
            2.78               1       0.0153256       0.0153256               0
            2.78               2       0.0111253       0.0132254        0.001485
            2.78               3        0.018519         0.01499      0.00174808
            2.78               4       0.0121095       0.0142699      0.00145183
            2.78               5       0.0148062       0.0143771      0.00116542
            2.78               6       0.0172563        0.014857       0.0010654
            2.78               7       0.0142567       0.0147712     0.000916648
            2.78               8       0.0156304       0.0148786     0.000808334
            2.78               9       0.0176571       0.0151873     0.000775236
            2.78              10       0.0166823       0.0153368     0.000711981
            2.78              11      0.00995107       0.0148472     0.000798042
            2.78              12       0.0128378       0.0146798     0.000748901
            2.78              13       0.0172864       0.0148803     0.000717633
            2.78              14       0.0131069       0.0147536     0.000677461
            2.78              15        0.015382       0.0147955     0.000633591
            2.78              16       0.0151543       0.0148179     0.000594388
            2.78              17         0.01156       0.0146263      0.00058951
            2.78              18       0.0131633        0.014545     0.000562334
            2.78              19       0.0118611       0.0144038     0.000550193
            2.78              20       0.0159842       0.0144828     0.000528328
             2.8               1       0.0136273       0.0136273               0
             2.8               2       0.0152872       0.0144573     0.000586858
             2.8               3       0.0187944        0.015903      0.00124355
             2.8               4       0.0142746       0.0154959     0.000997072
             2.8               5       0.0149087       0.0153784     0.000804544
             2.8               6        0.014956        0.015308     0.000673527
             2.8               7       0.0119163       0.0148235     0.000731105
             2.8               8       0.0173502       0.0151393     0.000704645
             2.8               9       0.0161219       0.0152485     0.000634752
             2.8              10       0.0112974       0.0148534     0.000683269
             2.8              11       0.0131352       0.0146972     0.000638758
             2.8              12       0.0133453       0.0145846      0.00059538
             2.8              13       0.0171061       0.0147785     0.000580317
             2.8              14       0.0134021       0.0146802      0.00054713
             2.8              15       0.0127169       0.0145493     0.000526077
             2.8              16       0.0181527       0.0147745     0.000539254
             2.8              17       0.0144393       0.0147548     0.000507893
             2.8              18       0.0156922       0.0148069      0.00048234
             2.8              19       0.0136993       0.0147486     0.000460463
             2.8              20       0.0138942       0.0147059     0.000439417
            2.82               1        0.016568        0.016568               0
            2.82               2       0.0157971       0.0161825     0.000272559
            2.82               3       0.0143238        0.015563     0.000537534
            2.82               4       0.0100866       0.0141939      0.00125233
            2.82               5       0.0124641       0.0138479      0.00104856
            2.82               6       0.0177006         0.01449       0.0010522
            2.82               7      0.00928333       0.0137462      0.00113473
            2.82               8       0.0158275       0.0140064      0.00102228
            2.82               9       0.0113829       0.0137149     0.000949343
            2.82              10       0.0137147       0.0137149     0.000854409
            2.82              11       0.0140668       0.0137469     0.000777334
            2.82              12       0.0156258       0.0139034     0.000728155
            2.82              13       0.0182983       0.0142415     0.000746507
            2.82              14       0.0147445       0.0142774     0.000694049
            2.82              15       0.0102674       0.0140101     0.000697367
            2.82              16       0.0106253       0.0137985     0.000685117
            2.82              17       0.0131398       0.0137598     0.000645911
            2.82              18       0.0122204       0.0136743     0.000615663
            2.82              19       0.0131531       0.0136468      0.00058387
            2.82              20       0.0100581       0.0134674     0.000581597
            2.84               1        0.015894        0.015894               0
            2.84               2       0.0120923       0.0139931       0.0013441
            2.84               3       0.0138955       0.0139606     0.000896459
            2.84               4       0.0101761       0.0130145       0.0010599
            2.84               5       0.0154671        0.013505     0.000954707
            2.84               6       0.0130532       0.0134297     0.000798552
            2.84               7       0.0111141       0.0130989     0.000749866
            2.84               8       0.0137098       0.0131752      0.00066001
            2.84               9       0.0158767       0.0134754     0.000651364
            2.84              10       0.0142822       0.0135561     0.000591203
            2.84              11       0.0145808       0.0136492     0.000544747
            2.84              12       0.0112079       0.0134458     0.000535997
            2.84              13       0.0176187       0.0137668     0.000583012
            2.84              14       0.0122645       0.0136595     0.000551155
            2.84              15       0.0190237       0.0140171     0.000619663
            2.84              16       0.0125191       0.0139235     0.000587964
            2.84              17       0.0102144       0.0137053     0.000592478
            2.84              18       0.0151991       0.0137883     0.000565345
            2.84              19       0.0129441       0.0137439     0.000537333
            2.84              20       0.0137768       0.0137455     0.000510469
            2.86               1       0.0133154       0.0133154               0
            2.86               2      0.00876077       0.0110381      0.00161029
            2.86               3       0.0186111       0.0135624      0.00232393
            2.86               4       0.0188594       0.0148867      0.00208641
            2.86               5        0.011758       0.0142609      0.00176046
            2.86               6       0.0152327       0.0144229      0.00147448
            2.86               7       0.0136157       0.0143076      0.00126834
            2.86               8       0.0158583       0.0145014      0.00112451
            2.86               9       0.0172155        0.014803      0.00103922
            2.86              10       0.0140969       0.0147324     0.000937691
            2.86              11        0.017048       0.0149429     0.000875757
            2.86              12       0.0132538       0.0148021     0.000814011
            2.86              13       0.0149189       0.0148111     0.000751444
            2.86              14       0.0120083       0.0146109     0.000723948
            2.86              15       0.0107012       0.0143503     0.000721081
            2.86              16       0.0111959       0.0141531     0.000702447
            2.86              17       0.0161721       0.0142719     0.000671091
            2.86              18       0.0149632       0.0143103     0.000634906
            2.86              19       0.0233274       0.0147849     0.000758398
            2.86              20       0.0147457       0.0147829      0.00072048
            2.88               1       0.0170237       0.0170237               0
            2.88               2       0.0133591       0.0151914       0.0012956
            2.88               3       0.0144142       0.0149323     0.000889262
            2.88               4       0.0152872       0.0150211     0.000671358
            2.88               5       0.0140735       0.0148315     0.000563201
            2.88               6       0.0149523       0.0148517     0.000469694
            2.88               7       0.0131733       0.0146119     0.000459737
            2.88               8       0.0116169       0.0142375     0.000533346
            2.88               9       0.0127513       0.0140724     0.000498996
            2.88              10       0.0129817       0.0139633     0.000460863
            2.88              11       0.0142477       0.0139892     0.000419691
            2.88              12       0.0142361       0.0140097     0.000385221
            2.88              13       0.0135721       0.0139761     0.000357057
            2.88              14       0.0128674       0.0138969      0.00034022
            2.88              15       0.0143929         0.01393     0.000319142
            2.88              16       0.0156938       0.0140402     0.000317664
            2.88              17        0.014751        0.014082     0.000301717
            2.88              18       0.0156163       0.0141672     0.000296752
            2.88              19       0.0143058       0.0141745     0.000281223
            2.88              20       0.0173218       0.0143319     0.000308059
             2.9               1       0.0138206       0.0138206               0
             2.9               2       0.0144591       0.0141399     0.000225735
             2.9               3       0.0161078       0.0147959     0.000556356
             2.9               4       0.0137505       0.0145345      0.00047469
             2.9               5        0.014572        0.014542     0.000379811
             2.9               6       0.0188252       0.0152559     0.000724468
             2.9               7       0.0129155       0.0149215     0.000693848
             2.9               8       0.0153253        0.014972      0.00060895
             2.9               9       0.0118721       0.0146276     0.000631226
             2.9              10       0.0121446       0.0143793     0.000615002
             2.9              11      0.00981848       0.0139647     0.000684737
             2.9              12       0.0118877       0.0137916     0.000649183
             2.9              13       0.0126741       0.0137056      0.00060491
             2.9              14       0.0145739       0.0137676     0.000564873
             2.9              15       0.0128902       0.0137092     0.000530235
             2.9              16       0.0155433       0.0138238     0.000509337
             2.9              17       0.0129388       0.0137717     0.000482029
             2.9              18       0.0129661        0.013727     0.000457323
             2.9              19       0.0138323       0.0137325     0.000433287
             2.9              20       0.0126196       0.0136769      0.00041518
            2.92               1       0.0120859       0.0120859               0
            2.92               2       0.0126751       0.0123805     0.000208288
            2.92               3       0.0167187       0.0138266      0.00118885
            2.92               4       0.0157225       0.0143005     0.000981583
            2.92               5       0.0136791       0.0141762     0.000793096
            2.92               6      0.00957479       0.0134093     0.000962773
            2.92               7        0.015196       0.0136646     0.000858399
            2.92               8       0.0143211       0.0137466     0.000755012
            2.92               9      0.00929295       0.0132518     0.000817359
            2.92              10       0.0130685       0.0132334     0.000735829
            2.92              11       0.0111719        0.013046     0.000692391
            2.92              12       0.0150179       0.0132104     0.000653899
            2.92              13       0.0103009       0.0129866     0.000640755
            2.92              14        0.012493       0.0129513     0.000595955
            2.92              15       0.0117454       0.0128709     0.000561622
            2.92              16       0.0109018       0.0127478     0.000539836
            2.92              17       0.0130137       0.0127635     0.000508307
