#T      BLOCK:   ACTUAL_X:      X_AVE:      ERROR:
            2.36               6        0.963679         0.98894      0.00524217
            2.36               7         1.00337        0.991001      0.00488174
            2.36               8        0.981467        0.989809      0.00441459
            2.36               9        0.970906        0.987709      0.00439545
            2.36              10        0.988141        0.987752      0.00395612
            2.36              11          1.0035        0.989184      0.00384671
            2.36              12        0.994543         0.98963      0.00355198
            2.36              13        0.992922        0.989883      0.00328776
            2.36              14        0.991692        0.990013      0.00305546
            2.36              15        0.978367        0.989236      0.00294874
            2.36              16        0.994879        0.989589      0.00278545
            2.36              17         1.01204        0.990909      0.00291795
            2.36              18         1.00646        0.991773      0.00288089
            2.36              19         1.00167        0.992294      0.00277592
            2.36              20         1.00057        0.992708      0.00266779
            2.38               1        0.970053        0.970053               0
            2.38               2        0.963967         0.96701      0.00215178
            2.38               3        0.959533        0.964517       0.0024898
            2.38               4         1.00359        0.974284      0.00866212
            2.38               5        0.989884        0.977404      0.00747045
            2.38               6        0.976506        0.977255      0.00622687
            2.38               7        0.970501         0.97629      0.00541154
            2.38               8         1.01061         0.98058      0.00620695
            2.38               9        0.984972        0.981068      0.00553644
            2.38              10        0.974034        0.980365      0.00502727
            2.38              11        0.963497        0.978831       0.0047984
            2.38              12         1.00838        0.981294       0.0049906
            2.38              13        0.965594        0.980086       0.0047506
            2.38              14        0.982333        0.980247      0.00441398
            2.38              15        0.983934        0.980492      0.00412655
            2.38              16         0.98695        0.980896      0.00388833
            2.38              17        0.968792        0.980184      0.00372422
            2.38              18        0.990167        0.980739      0.00355838
            2.38              19        0.971687        0.980262      0.00340284
            2.38              20        0.977424         0.98012      0.00323566
             2.4               1         0.93052         0.93052               0
             2.4               2        0.959571        0.945046       0.0102713
             2.4               3        0.958303        0.949465      0.00773998
             2.4               4        0.969034        0.954357      0.00718674
             2.4               5        0.975468        0.958579      0.00687879
             2.4               6         0.93839        0.955214      0.00650344
             2.4               7        0.948664        0.954279      0.00564129
             2.4               8        0.967672        0.955953      0.00517859
             2.4               9        0.961816        0.956604      0.00464399
             2.4              10        0.951536        0.956098      0.00420715
             2.4              11        0.955608        0.956053      0.00382492
             2.4              12        0.971888        0.957373      0.00372686
             2.4              13        0.931344         0.95537      0.00394149
             2.4              14          0.9391        0.954208      0.00382746
             2.4              15        0.965953        0.954991       0.0036515
             2.4              16         0.95116        0.954752      0.00343112
             2.4              17        0.965212        0.955367      0.00328401
             2.4              18        0.933198        0.954135       0.0033245
             2.4              19         0.95248        0.954048      0.00315067
             2.4              20        0.945205        0.953606        0.003024
            2.42               1         0.96178         0.96178               0
            2.42               2        0.942285        0.952033      0.00689255
            2.42               3        0.922705        0.942257      0.00921009
            2.42               4        0.940267        0.941759      0.00692099
            2.42               5        0.938662         0.94114      0.00556445
            2.42               6        0.945457        0.941859      0.00468333
            2.42               7        0.935341        0.940928      0.00410582
            2.42               8        0.932816        0.939914      0.00371571
            2.42               9        0.949239         0.94095      0.00344428
            2.42              10        0.933071        0.940162      0.00318871
            2.42              11        0.942495        0.940374      0.00290587
            2.42              12        0.948531        0.941054      0.00274205
            2.42              13        0.957579        0.942325      0.00281037
            2.42              14        0.962656        0.943777      0.00296114
            2.42              15        0.957451        0.944689      0.00290066
            2.42              16        0.945185         0.94472      0.00271953
            2.42              17        0.947645        0.944892        0.002565
            2.42              18        0.933797        0.944276      0.00249546
            2.42              19        0.930301         0.94354      0.00247014
            2.42              20        0.958548        0.944291      0.00245797
            2.44               1        0.932005        0.932005               0
            2.44               2        0.925321        0.928663      0.00236319
            2.44               3        0.954702        0.937343      0.00725988
            2.44               4        0.940417        0.938112      0.00548543
            2.44               5        0.917873        0.934064        0.005689
            2.44               6        0.922147        0.932078      0.00507568
            2.44               7          0.9304        0.931838      0.00435624
            2.44               8        0.923659        0.930816      0.00392984
            2.44               9         0.92383         0.93004      0.00356902
            2.44              10        0.945796        0.931615      0.00354289
            2.44              11         0.91513        0.930117      0.00352356
            2.44              12        0.912316        0.928633      0.00352839
            2.44              13         0.91919        0.927907      0.00333091
            2.44              14        0.925301        0.927721      0.00309818
            2.44              15        0.935635        0.928248      0.00293622
            2.44              16        0.937734        0.928841      0.00281192
            2.44              17        0.930299        0.928927      0.00264782
            2.44              18        0.923343        0.928617      0.00251883
            2.44              19        0.934633        0.928933      0.00240608
            2.44              20        0.916942        0.928334       0.0023593
            2.46               1        0.906716        0.906716               0
            2.46               2        0.922984         0.91485      0.00575153
            2.46               3        0.939056        0.922919      0.00762265
            2.46               4        0.914868        0.920906      0.00597679
            2.46               5        0.933385        0.923402      0.00527684
            2.46               6        0.896123        0.918856      0.00604671
            2.46               7        0.926014        0.919878      0.00526867
            2.46               8        0.909563        0.918589      0.00476524
            2.46               9        0.906826        0.917282      0.00441137
            2.46              10        0.902989        0.915853       0.0041954
            2.46              11        0.921769         0.91639      0.00384832
            2.46              12        0.914967        0.916272      0.00352946
            2.46              13        0.905043        0.915408      0.00336198
            2.46              14        0.935816        0.916866       0.0034233
            2.46              15        0.915128         0.91675      0.00319704
            2.46              16        0.902943        0.915887       0.0031115
            2.46              17        0.897152        0.914785      0.00311753
            2.46              18        0.938701        0.916114      0.00321504
            2.46              19        0.906433        0.915604      0.00308593
            2.46              20        0.897333        0.914691      0.00306388
            2.48               1        0.900158        0.900158               0
            2.48               2         0.89909        0.899624     0.000377569
            2.48               3        0.904787        0.901345      0.00142757
            2.48               4        0.887337        0.897843      0.00321621
            2.48               5        0.891998        0.896674      0.00277729
            2.48               6        0.911248        0.899103      0.00320524
            2.48               7        0.907457        0.900296      0.00296122
            2.48               8        0.894835        0.899614      0.00266861
            2.48               9        0.917941         0.90165      0.00305172
            2.48              10        0.904575        0.901943      0.00276052
            2.48              11         0.88325        0.900243      0.00298718
            2.48              12         0.89586        0.899878      0.00276049
            2.48              13        0.902705        0.900095       0.0025567
            2.48              14        0.906651        0.900564      0.00241658
            2.48              15        0.877082        0.898998       0.0027156
            2.48              16         0.93032        0.900956      0.00317399
            2.48              17        0.898859        0.900832      0.00298968
            2.48              18        0.890027        0.900232      0.00288323
            2.48              19        0.879182        0.899124      0.00293665
            2.48              20        0.919216        0.900129      0.00295665
             2.5               1        0.878978        0.878978               0
             2.5               2        0.882161         0.88057       0.0011255
             2.5               3        0.881417        0.880852     0.000785006
             2.5               4        0.885101        0.881915      0.00109223
             2.5               5        0.886054        0.882743      0.00114537
             2.5               6        0.898174        0.885314      0.00253441
             2.5               7        0.887487        0.885625      0.00219127
             2.5               8        0.898397        0.887221      0.00243031
             2.5               9        0.880282         0.88645       0.0022793
             2.5              10        0.881632        0.885968      0.00210168
             2.5              11        0.900868        0.887323      0.00230615
             2.5              12        0.891564        0.887676      0.00214088
             2.5              13         0.87468        0.886677      0.00219724
             2.5              14         0.89387         0.88719      0.00209952
             2.5              15        0.892176        0.887523      0.00198569
             2.5              16        0.877299        0.886884       0.0019617
             2.5              17        0.876525        0.886274      0.00193864
             2.5              18        0.900146        0.887045      0.00197818
             2.5              19        0.890852        0.887245      0.00188419
             2.5              20        0.903719        0.888069      0.00196178
            2.52               1        0.881752        0.881752               0
            2.52               2        0.885952        0.883852      0.00148494
            2.52               3        0.889038        0.885581      0.00172397
            2.52               4        0.886054        0.885699      0.00129704
            2.52               5         0.87431        0.883421      0.00228633
            2.52               6        0.881527        0.883106      0.00192695
            2.52               7        0.897605        0.885177      0.00253093
            2.52               8        0.888283        0.885565      0.00224414
            2.52               9         0.87764        0.884685      0.00216064
            2.52              10        0.884979        0.884714      0.00194478
            2.52              11        0.876891        0.884003      0.00189357
            2.52              12        0.845658        0.880808      0.00351745
            2.52              13        0.886391        0.881237        0.003273
            2.52              14        0.874158        0.880731      0.00307802
            2.52              15        0.867323        0.879838      0.00299982
            2.52              16        0.887383        0.880309      0.00284915
            2.52              17        0.863709        0.879333      0.00284396
            2.52              18         0.87559        0.879125      0.00269355
            2.52              19         0.87365        0.878837      0.00256715
            2.52              20        0.869975        0.878393      0.00247674
            2.54               1        0.865093        0.865093               0
            2.54               2        0.877889        0.871491       0.0045243
            2.54               3        0.878211        0.873731      0.00352733
            2.54               4        0.875984        0.874294      0.00269011
            2.54               5        0.873041        0.874044      0.00216373
            2.54               6        0.851403         0.87027      0.00388807
            2.54               7        0.869886        0.870215      0.00333302
            2.54               8        0.846182        0.867211      0.00404993
            2.54               9        0.874421        0.868012      0.00367831
            2.54              10        0.860338        0.867245      0.00338959
            2.54              11        0.881194        0.868513      0.00331015
            2.54              12        0.860187        0.867819      0.00310618
            2.54              13        0.865993        0.867679      0.00287042
            2.54              14        0.859547        0.867098      0.00272352
            2.54              15        0.870651        0.867335      0.00255223
            2.54              16        0.882043        0.868254       0.0025529
            2.54              17        0.876399        0.868733      0.00244728
            2.54              18        0.879669        0.869341      0.00238555
            2.54              19        0.894371        0.870658       0.0025984
            2.54              20         0.85161        0.869706      0.00263726
            2.56               1        0.838891        0.838891               0
            2.56               2        0.845905        0.842398      0.00247978
            2.56               3        0.856967        0.847255      0.00429592
            2.56               4        0.859226        0.850247      0.00413501
            2.56               5         0.86117        0.852432        0.003842
            2.56               6        0.865176        0.854556      0.00374298
            2.56               7        0.866563        0.856271      0.00357979
            2.56               8        0.845638        0.854942      0.00337003
            2.56               9        0.860096        0.855515      0.00304384
            2.56              10        0.856346        0.855598      0.00274059
            2.56              11        0.859268        0.855932      0.00251168
            2.56              12        0.858482        0.856144      0.00231135
            2.56              13        0.848281        0.855539      0.00221128
            2.56              14        0.858821        0.855774      0.00206572
            2.56              15        0.854993        0.855722      0.00192866
            2.56              16        0.834661        0.854405      0.00221217
            2.56              17        0.847119        0.853977      0.00212315
            2.56              18         0.84506        0.853481      0.00206218
            2.56              19        0.843435        0.852953       0.0020203
            2.56              20        0.869625        0.853786      0.00208419
            2.58               1        0.836486        0.836486               0
            2.58               2        0.838553         0.83752      0.00073073
            2.58               3        0.847881        0.840974      0.00286183
            2.58               4        0.852541        0.843866      0.00329838
            2.58               5        0.828904        0.840873      0.00375851
            2.58               6        0.843652        0.841336      0.00316049
            2.58               7        0.861132        0.844164      0.00376739
            2.58               8        0.846944        0.844512      0.00331245
            2.58               9        0.819327        0.841713       0.0039535
            2.58              10        0.843801        0.841922      0.00356366
            2.58              11         0.85106        0.842753       0.0033351
            2.58              12        0.834211        0.842041      0.00313223
            2.58              13        0.843254        0.842134      0.00289268
            2.58              14        0.848173        0.842566      0.00271802
            2.58              15        0.845661        0.842772      0.00254464
            2.58              16        0.832771        0.842147      0.00246118
            2.58              17        0.837259        0.841859      0.00233314
            2.58              18        0.837609        0.841623      0.00221544
            2.58              19        0.841195        0.841601      0.00209895
            2.58              20        0.850895        0.842065       0.0020448
             2.6               1        0.818525        0.818525               0
             2.6               2        0.833088        0.825806      0.00514895
             2.6               3        0.815251        0.822288      0.00447618
             2.6               4         0.81792        0.821196      0.00348781
             2.6               5        0.836767         0.82431      0.00394258
             2.6               6        0.830861        0.825402      0.00343335
             2.6               7        0.825734        0.825449       0.0029432
             2.6               8        0.827793        0.825742      0.00258984
             2.6               9        0.821992        0.825326      0.00233536
             2.6              10        0.833529        0.826146      0.00224127
             2.6              11        0.817044        0.825318      0.00218492
             2.6              12        0.830514        0.825751      0.00204529
             2.6              13        0.826226        0.825788      0.00188829
             2.6              14        0.846924        0.827298      0.00227837
             2.6              15          0.8496        0.828784      0.00256615
             2.6              16        0.844649        0.829776      0.00259026
             2.6              17        0.835069        0.830087      0.00245654
             2.6              18        0.824303        0.829766      0.00234099
             2.6              19        0.828234        0.829685      0.00221917
             2.6              20        0.837593        0.830081      0.00214314
            2.62               1        0.822414        0.822414               0
            2.62               2         0.82777        0.825092      0.00189387
            2.62               3         0.83616        0.828781      0.00326626
            2.62               4        0.825236        0.827895      0.00256715
            2.62               5        0.827513        0.827818      0.00205486
            2.62               6        0.811885        0.825163      0.00296797
            2.62               7        0.829759         0.82582      0.00261561
            2.62               8        0.829817        0.826319       0.0023359
            2.62               9        0.808818        0.824375      0.00276994
            2.62              10        0.813228         0.82326      0.00270796
            2.62              11        0.807745         0.82185      0.00280515
            2.62              12        0.820279        0.821719      0.00257444
            2.62              13        0.832417        0.822542      0.00250449
            2.62              14        0.832184         0.82323      0.00241846
            2.62              15        0.822163        0.823159      0.00225827
            2.62              16         0.80498        0.822023      0.00238589
            2.62              17        0.801655        0.820825      0.00252852
            2.62              18        0.827447        0.821193      0.00241467
            2.62              19        0.823088        0.821293      0.00228964
            2.62              20        0.809733        0.820715      0.00224692
            2.64               1        0.807512        0.807512               0
            2.64               2        0.822205        0.814859      0.00519461
            2.64               3        0.803406        0.811041      0.00465927
            2.64               4        0.804298        0.809355      0.00378717
            2.64               5         0.80051        0.807586      0.00341803
            2.64               6        0.815431        0.808894      0.00308832
            2.64               7        0.802054        0.807917      0.00279742
            2.64               8        0.802607        0.807253      0.00252524
            2.64               9        0.806077        0.807122      0.00224804
            2.64              10        0.799108        0.806321      0.00216138
            2.64              11        0.817871        0.807371      0.00220525
            2.64              12        0.824564        0.808804        0.002443
            2.64              13        0.807057        0.808669      0.00225877
            2.64              14        0.799546        0.808018      0.00218942
            2.64              15        0.798558        0.807387      0.00213235
            2.64              16        0.804051        0.807178      0.00200924
            2.64              17        0.808051         0.80723      0.00189171
            2.64              18         0.82691        0.808323      0.00207871
            2.64              19         0.81113        0.808471      0.00197454
            2.64              20        0.796239        0.807859      0.00196825
            2.66               1        0.803234        0.803234               0
            2.66               2         0.80174        0.802487     0.000528279
            2.66               3        0.796856         0.80061      0.00157257
            2.66               4        0.817026        0.804714      0.00374478
            2.66               5        0.796896         0.80315      0.00330623
            2.66               6        0.809162        0.804152      0.00290303
            2.66               7        0.794119        0.802719      0.00282006
            2.66               8        0.783291         0.80029      0.00335401
            2.66               9        0.803048        0.800597      0.00299531
            2.66              10        0.814584        0.801996      0.00300466
            2.66              11         0.80125        0.801928      0.00273228
            2.66              12        0.797768        0.801581      0.00252648
            2.66              13        0.802113        0.801622      0.00233247
            2.66              14        0.793231        0.801023      0.00224155
            2.66              15        0.808794        0.801541      0.00215116
            2.66              16        0.807037        0.801884      0.00204395
            2.66              17         0.79623        0.801552      0.00195059
            2.66              18        0.798364        0.801375      0.00185024
            2.66              19        0.795934        0.801088      0.00177488
            2.66              20        0.788171        0.800442      0.00179982
            2.68               1        0.776785        0.776785               0
            2.68               2        0.783738        0.780261      0.00245812
            2.68               3        0.776634        0.779052       0.0019132
            2.68               4        0.794926        0.783021      0.00372436
            2.68               5         0.78666        0.783748      0.00304979
            2.68               6        0.799268        0.786335      0.00346913
            2.68               7         0.80753        0.789363       0.0040866
            2.68               8        0.792578        0.789765      0.00359548
            2.68               9          0.7829        0.789002      0.00327589
            2.68              10        0.793085         0.78941      0.00297363
            2.68              11        0.782666        0.788797       0.0027658
            2.68              12        0.797015        0.789482      0.00261873
            2.68              13        0.788934         0.78944      0.00241763
            2.68              14        0.780395        0.788794      0.00232967
            2.68              15        0.780265        0.788225      0.00224267
            2.68              16        0.795938        0.788707      0.00215368
            2.68              17        0.779092        0.788142      0.00209995
            2.68              18        0.787714        0.788118      0.00198342
            2.68              19        0.788433        0.788135       0.0018791
            2.68              20        0.780087        0.787732      0.00182772
             2.7               1        0.761106        0.761106               0
             2.7               2        0.763527        0.762317      0.00085604
             2.7               3        0.788481        0.771038      0.00714374
             2.7               4        0.784248        0.774341       0.0060734
             2.7               5        0.776817        0.774836      0.00487887
             2.7               6        0.793372        0.777925       0.0049481
             2.7               7         0.76377        0.775903      0.00463607
             2.7               8        0.784747        0.777009      0.00418629
             2.7               9        0.784433        0.777834      0.00380156
             2.7              10        0.790567        0.779107       0.0036284
             2.7              11          0.7773        0.778943      0.00330226
             2.7              12        0.785369        0.779478      0.00307019
             2.7              13        0.777205        0.779303      0.00283899
             2.7              14         0.76491        0.778275      0.00281623
             2.7              15        0.789721        0.779038       0.0027299
             2.7              16        0.761546        0.777945      0.00276956
             2.7              17        0.788109        0.778543       0.0026704
             2.7              18        0.791144        0.779243       0.0026122
             2.7              19        0.797635        0.780211      0.00264799
             2.7              20        0.788818        0.780641      0.00255033
            2.72               1        0.765338        0.765338               0
            2.72               2        0.767556        0.766447     0.000784104
            2.72               3        0.758066        0.763653      0.00234013
            2.72               4        0.773228        0.766047      0.00271608
            2.72               5        0.770059        0.766849      0.00228834
            2.72               6        0.768409        0.767109      0.00192165
            2.72               7        0.778589        0.768749      0.00224016
            2.72               8        0.760506        0.767719      0.00218433
            2.72               9        0.758006         0.76664      0.00219205
            2.72              10        0.758237        0.765799      0.00212779
            2.72              11        0.777535        0.766866      0.00218553
            2.72              12        0.780577        0.768009       0.0022826
            2.72              13        0.740102        0.765862      0.00294842
            2.72              14        0.766297        0.765893      0.00273799
            2.72              15        0.768463        0.766065      0.00256081
            2.72              16        0.767923        0.766181      0.00240339
            2.72              17        0.773146         0.76659      0.00229667
            2.72              18        0.784432        0.767582      0.00237335
            2.72              19        0.767843        0.767595      0.00224848
            2.72              20        0.774207        0.767926      0.00216022
            2.74               1        0.771123        0.771123               0
            2.74               2         0.76196        0.766541      0.00323929
            2.74               3         0.75302        0.762034        0.004267
            2.74               4        0.772027        0.764532      0.00386292
            2.74               5        0.765569         0.76474       0.0030959
            2.74               6        0.740232        0.760655      0.00453421
            2.74               7        0.762567        0.760928      0.00389468
            2.74               8        0.750379         0.75961      0.00362423
            2.74               9        0.758991        0.759541      0.00322219
            2.74              10        0.743681        0.757955      0.00326705
            2.74              11        0.738474        0.756184       0.0034165
            2.74              12        0.756713        0.756228      0.00313207
            2.74              13        0.754413        0.756088      0.00289426
            2.74              14        0.750854        0.755714      0.00271157
            2.74              15        0.769812        0.756654      0.00268875
            2.74              16         0.74871        0.756158      0.00256613
            2.74              17          0.7555        0.756119      0.00241548
            2.74              18        0.752152        0.755899      0.00229132
            2.74              19        0.749472         0.75556      0.00219555
            2.74              20        0.744771        0.755021      0.00215102
            2.76               1        0.744126        0.744126               0
            2.76               2        0.734035         0.73908      0.00356777
            2.76               3        0.735461        0.737874      0.00257442
            2.76               4        0.736753        0.737594        0.001946
            2.76               5        0.751645        0.740404      0.00295666
            2.76               6        0.738648        0.740111      0.00247831
            2.76               7        0.742656        0.740475      0.00215077
            2.76               8        0.734417        0.739718      0.00201081
            2.76               9         0.72866        0.738489       0.0021299
            2.76              10        0.759331        0.740573      0.00275392
            2.76              11        0.737499        0.740294       0.0025177
            2.76              12        0.749392        0.741052      0.00241936
            2.76              13        0.740236        0.740989      0.00223407
            2.76              14        0.728195        0.740075      0.00225366
            2.76              15        0.761038        0.741473      0.00249944
            2.76              16        0.737571        0.741229      0.00235509
            2.76              17         0.75473        0.742023      0.00234664
            2.76              18        0.740395        0.741933      0.00221801
            2.76              19        0.748189        0.742262      0.00212558
            2.76              20        0.752818         0.74279       0.0020838
            2.78               1        0.736472        0.736472               0
            2.78               2        0.742823        0.739647      0.00224535
            2.78               3        0.758573        0.745956      0.00536406
            2.78               4        0.741788        0.744914      0.00412299
            2.78               5         0.73082        0.742095      0.00415165
            2.78               6        0.740111        0.741764      0.00347286
            2.78               7        0.737876        0.741209      0.00302084
            2.78               8        0.736186        0.740581      0.00270769
            2.78               9        0.736369        0.740113      0.00244695
            2.78              10        0.748311        0.740933      0.00233555
            2.78              11        0.733902        0.740294      0.00220895
            2.78              12        0.744282        0.740626      0.00204972
            2.78              13        0.739138        0.740512      0.00189525
            2.78              14        0.729127        0.739698      0.00192643
            2.78              15        0.748032        0.740254      0.00187641
            2.78              16         0.75122        0.740939      0.00188015
            2.78              17        0.744996        0.741178      0.00178463
            2.78              18        0.736875        0.740939      0.00170142
            2.78              19        0.755161        0.741688      0.00176889
            2.78              20        0.749456        0.742076      0.00172257
             2.8               1        0.718954        0.718954               0
             2.8               2        0.733883        0.726418      0.00527828
             2.8               3        0.725732         0.72619       0.0035238
             2.8               4         0.72713        0.726425      0.00265069
             2.8               5        0.744835        0.730107      0.00391695
             2.8               6        0.743614        0.732358      0.00385718
             2.8               7         0.73847        0.733231      0.00340355
             2.8               8        0.710065        0.730336      0.00402572
             2.8               9        0.727613        0.730033      0.00358977
             2.8              10        0.722916        0.729321      0.00330058
             2.8              11        0.727252        0.729133      0.00300589
             2.8              12        0.716692        0.728096      0.00292874
             2.8              13        0.746044        0.729477       0.0030113
             2.8              14        0.749925        0.730938      0.00313044
             2.8              15        0.736233        0.731291      0.00294158
             2.8              16        0.720998        0.730647       0.0028272
             2.8              17        0.724001        0.730256      0.00268779
             2.8              18        0.726652        0.730056      0.00254592
             2.8              19         0.75104         0.73116      0.00264064
             2.8              20        0.740766        0.731641       0.0025519
            2.82               1        0.735427        0.735427               0
            2.82               2        0.702791        0.719109       0.0115386
            2.82               3        0.710683        0.716301      0.00802697
            2.82               4        0.724201        0.718276      0.00625849
            2.82               5        0.734162        0.721453      0.00575712
            2.82               6        0.729713         0.72283      0.00495946
            2.82               7        0.718134        0.722159      0.00429609
            2.82               8        0.711473        0.720823      0.00396129
            2.82               9        0.736077        0.722518      0.00386676
            2.82              10        0.732032        0.723469      0.00359522
            2.82              11        0.726165        0.723714      0.00327673
            2.82              12        0.717112        0.723164      0.00304951
            2.82              13        0.726342        0.723409      0.00282471
            2.82              14        0.727825        0.723724      0.00264051
            2.82              15        0.712453        0.722973      0.00256916
            2.82              16        0.707513        0.722007      0.00258389
            2.82              17        0.713911         0.72153      0.00247539
            2.82              18        0.714323         0.72113      0.00237003
            2.82              19        0.719253        0.721031      0.00224735
            2.82              20        0.716016         0.72078      0.00214893
            2.84               1         0.73006         0.73006               0
            2.84               2        0.712393        0.721226      0.00624598
            2.84               3        0.716694        0.719715       0.0043429
            2.84               4        0.712138        0.717821      0.00364696
            2.84               5        0.720301        0.718317       0.0029511
            2.84               6        0.696529        0.714686      0.00412754
            2.84               7        0.704468        0.713226      0.00378721
            2.84               8        0.701363        0.711743      0.00359239
            2.84               9        0.711861        0.711756      0.00319326
            2.84              10        0.703663        0.710947      0.00297473
            2.84              11        0.726631        0.712373      0.00302679
            2.84              12        0.708888        0.712083      0.00278845
            2.84              13        0.717244         0.71248      0.00260206
            2.84              14        0.721902        0.713153      0.00250174
            2.84              15         0.71697        0.713407      0.00234786
            2.84              16        0.713141         0.71339      0.00220118
            2.84              17        0.700362        0.712624      0.00220108
            2.84              18        0.729476         0.71356      0.00226918
            2.84              19        0.707527        0.713243      0.00217186
            2.84              20        0.703226        0.712742      0.00212022
            2.86               1        0.709946        0.709946               0
            2.86               2        0.705377        0.707662      0.00161535
            2.86               3        0.705563        0.706962        0.001219
            2.86               4        0.710626        0.707878      0.00121041
            2.86               5        0.702354        0.706773      0.00138356
            2.86               6        0.693077        0.704491      0.00238147
            2.86               7        0.704579        0.704503       0.0020413
            2.86               8        0.707794        0.704915       0.0018271
            2.86               9        0.699095        0.704268      0.00173475
            2.86              10        0.700559        0.703897      0.00160043
            2.86              11        0.694699        0.703061      0.00165904
            2.86              12        0.701529        0.702933      0.00152569
            2.86              13        0.700955        0.702781       0.0014159
            2.86              14        0.712842          0.7035      0.00148598
            2.86              15        0.704072        0.703538       0.0013874
            2.86              16        0.688728        0.702612      0.00157956
            2.86              17        0.714175        0.703292       0.0016265
            2.86              18        0.706033        0.703445      0.00154325
            2.86              19           0.702        0.703369      0.00146389
            2.86              20        0.695702        0.702985      0.00144001
            2.88               1         0.71328         0.71328               0
            2.88               2        0.689075        0.701177      0.00855761
            2.88               3        0.691452        0.697936      0.00628921
            2.88               4        0.694262        0.697017      0.00478351
            2.88               5        0.706326        0.698879      0.00417339
            2.88               6        0.686568        0.696827      0.00395012
            2.88               7         0.68096         0.69456      0.00398347
            2.88               8        0.688231        0.693769      0.00356324
            2.88               9        0.708135        0.695365      0.00350667
            2.88              10        0.693973        0.695226      0.00315877
            2.88              11        0.682774        0.694094      0.00306774
            2.88              12        0.681513        0.693046      0.00298586
            2.88              13        0.695445         0.69323      0.00276188
            2.88              14        0.688223        0.692873      0.00258766
            2.88              15        0.683742        0.692264      0.00248571
            2.88              16        0.679893        0.691491      0.00244764
            2.88              17        0.704132        0.692234      0.00241397
            2.88              18        0.703458        0.692858      0.00235902
            2.88              19        0.694604         0.69295      0.00223665
            2.88              20         0.70819        0.693712      0.00225088
             2.9               1        0.688411        0.688411               0
             2.9               2        0.679512        0.683961      0.00314633
             2.9               3        0.675255        0.681059      0.00316462
             2.9               4        0.674479        0.679414      0.00276822
             2.9               5        0.690957        0.681723      0.00302794
             2.9               6        0.687079        0.682615      0.00265162
             2.9               7        0.671084        0.680968      0.00273713
             2.9               8        0.679863         0.68083      0.00239847
             2.9               9        0.685826        0.681385      0.00219529
             2.9              10        0.692737         0.68252      0.00225023
             2.9              11        0.682653        0.682532      0.00204569
             2.9              12        0.684067         0.68266      0.00187921
             2.9              13        0.698705        0.683894      0.00210121
             2.9              14        0.678372          0.6835      0.00198781
             2.9              15        0.681139        0.683342      0.00186151
             2.9              16        0.675396        0.682846      0.00181022
             2.9              17        0.671092        0.682154      0.00183102
             2.9              18        0.687702        0.682463      0.00175505
             2.9              19        0.680151        0.682341      0.00166689
             2.9              20        0.691286        0.682788      0.00164245
            2.92               1        0.678314        0.678314               0
